,Time,datetime,T_OA,HgloHor1,P1_OccN,P1_IntGaiTot,P1_HeaPow,P1_FanPow,P1_OAVol
533750,32111400,2020-01-07 15:50:00,259.3623,82.39399,0.610602798708289,683.633335844995,66.35474,380.45093,0.00041836497
533755,32111700,2020-01-07 15:55:00,259.30698,72.92204,0.610602798708289,683.633335844995,238.78667,380.45093,0.00041836497
533760,32112000,2020-01-07 16:00:00,259.25,63.9464,0.610602798708289,683.633335844995,243.78714,380.45093,0.00041836497
533765,32112300,2020-01-07 16:05:00,259.16583,55.529285,0.610602798708289,683.633335844995,403.37634,380.45267,0.00041846422
533770,32112600,2020-01-07 16:10:00,259.03482,47.73294,0.610602798708289,683.633335844995,403.1803,380.45267,0.00041846265
533775,32112900,2020-01-07 16:15:00,258.8656,40.619606,0.610602798708289,683.633335844995,566.1125,380.4527,0.00041846183
533780,32113200,2020-01-07 16:20:00,258.66684,34.25151,0.610602798708289,683.633335844995,570.4566,380.4527,0.0004184615
533785,32113500,2020-01-07 16:25:00,258.4471,28.690897,0.610602798708289,683.633335844995,781.7547,380.4527,0.00041846134
533790,32113800,2020-01-07 16:30:00,258.21515,24.0,0.610602798708289,683.633335844995,783.78217,380.4527,0.00041846128
533795,32114100,2020-01-07 16:35:00,257.97958,19.968954,0.610602798708289,683.633335844995,888.1563,380.4527,0.00041846125
533800,32114400,2020-01-07 16:40:00,257.74902,16.339869,0.610602798708289,683.633335844995,891.3127,380.4527,0.00041846122
533805,32114700,2020-01-07 16:45:00,257.53214,13.1029415,0.610602798708289,683.633335844995,984.6947,380.4527,0.00041846122
533810,32115000,2020-01-07 16:50:00,257.33755,10.248366,0.610602798708289,683.633335844995,987.39087,380.4527,0.00041846122
533815,32115300,2020-01-07 16:55:00,257.17398,7.76634,0.610602798708289,683.633335844995,1067.347,380.4527,0.00041846122
533820,32115600,2020-01-07 17:00:00,257.05,5.647059,0.0,427.2527,1070.1201,380.4527,0.00041846122
533825,32115900,2020-01-07 17:05:00,256.96008,3.880719,0.0,427.2527,1209.5955,380.4527,0.00041846122
533830,32116200,2020-01-07 17:10:00,256.89035,2.4575164,0.0,427.2527,1210.1486,380.4527,0.00041846122
533835,32116500,2020-01-07 17:15:00,256.8369,1.367647,0.0,427.2527,1268.8293,380.4527,0.00041846122
533840,32116800,2020-01-07 17:20:00,256.79587,0.6013072,0.0,427.2527,1270.6409,380.4527,0.00041846122
533845,32117100,2020-01-07 17:25:00,256.7634,0.14869282,0.0,427.2527,1314.6846,380.4527,0.00041846122
533850,32117400,2020-01-07 17:30:00,256.73557,0.0,0.0,427.2527,1316.4404,380.4527,0.00041846122
533855,32117700,2020-01-07 17:35:00,256.70856,0.0,0.0,427.2527,1356.0337,380.4527,0.00041846122
533860,32118000,2020-01-07 17:40:00,256.6785,0.0,0.0,427.2527,1357.6041,380.4527,0.00041846122
533865,32118300,2020-01-07 17:45:00,256.64148,0.0,0.0,427.2527,1390.4254,380.4527,0.00041846122
533870,32118600,2020-01-07 17:50:00,256.59363,0.0,0.0,427.2527,1391.578,380.4527,0.00041846122
533875,32118900,2020-01-07 17:55:00,256.5311,0.0,0.0,427.2527,1418.7452,380.4527,0.00041846122
533880,32119200,2020-01-07 18:00:00,256.45,0.0,0.0,427.2527,1419.8716,380.4527,0.00041846122
533885,32119500,2020-01-07 18:05:00,256.34683,0.0,0.0,427.2527,0.0,7.4869337,-8.5657375e-05
533890,32119800,2020-01-07 18:10:00,256.22357,0.0,0.0,427.2527,0.0,7.483473,-1.6893891e-05
533895,32120100,2020-01-07 18:15:00,256.0846,0.0,0.0,427.2527,0.0,7.482031,1.1778124e-05
533900,32120400,2020-01-07 18:20:00,255.93431,0.0,0.0,427.2527,0.0,7.4814453,2.3434051e-05
533905,32120700,2020-01-07 18:25:00,255.77707,0.0,0.0,427.2527,0.0,7.4812317,2.7674898e-05
533910,32121000,2020-01-07 18:30:00,255.61726,0.0,0.0,427.2527,0.0,7.481134,2.9618248e-05
533915,32121300,2020-01-07 18:35:00,255.45927,0.0,0.0,427.2527,0.0,7.4810977,3.0338364e-05
533920,32121600,2020-01-07 18:40:00,255.3075,0.0,0.0,427.2527,0.0,7.481082,3.0655672e-05
533925,32121900,2020-01-07 18:45:00,255.16629,0.0,0.0,427.2527,0.0,7.4810743,3.0800806e-05
533930,32122200,2020-01-07 18:50:00,255.04005,0.0,0.0,427.2527,0.0,7.481071,3.0868363e-05
533935,32122500,2020-01-07 18:55:00,254.93317,0.0,0.0,427.2527,0.0,7.4810696,3.0898147e-05
533940,32122800,2020-01-07 19:00:00,254.85,0.0,0.0,427.2527,0.0,7.481069,3.091201e-05
533945,32123100,2020-01-07 19:05:00,254.79665,0.0,0.0,427.2527,0.0,7.4810686,3.0918123e-05
533950,32123400,2020-01-07 19:10:00,254.7724,0.0,0.0,427.2527,0.0,7.4810686,3.0920968e-05
533955,32123700,2020-01-07 19:15:00,254.77142,0.0,0.0,427.2527,0.0,7.4810686,3.0922223e-05
533960,32124000,2020-01-07 19:20:00,254.78792,0.0,0.0,427.2527,0.0,7.4810686,3.0922805e-05
533965,32124300,2020-01-07 19:25:00,254.81606,0.0,0.0,427.2527,0.0,7.4810686,3.0923064e-05
533970,32124600,2020-01-07 19:30:00,254.85,0.0,0.0,427.2527,0.0,7.4810686,3.0923184e-05
533975,32124900,2020-01-07 19:35:00,254.88396,0.0,0.0,427.2527,0.0,7.4810686,3.092324e-05
533980,32125200,2020-01-07 19:40:00,254.91208,0.0,0.0,427.2527,0.0,7.4810686,3.092326e-05
533985,32125500,2020-01-07 19:45:00,254.92857,0.0,0.0,427.2527,0.0,7.4810686,3.092327e-05
533990,32125800,2020-01-07 19:50:00,254.9276,0.0,0.0,427.2527,0.0,7.4810686,3.092328e-05
533995,32126100,2020-01-07 19:55:00,254.90335,0.0,0.0,427.2527,0.0,7.4810686,3.092328e-05
534000,32126400,2020-01-07 20:00:00,254.85,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534005,32126700,2020-01-07 20:05:00,254.77515,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534010,32127000,2020-01-07 20:10:00,254.69144,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534015,32127300,2020-01-07 20:15:00,254.60062,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534020,32127600,2020-01-07 20:20:00,254.50443,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534025,32127900,2020-01-07 20:25:00,254.40459,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534030,32128200,2020-01-07 20:30:00,254.30284,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534035,32128500,2020-01-07 20:35:00,254.20096,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534040,32128800,2020-01-07 20:40:00,254.10065,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534045,32129100,2020-01-07 20:45:00,254.00365,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534050,32129400,2020-01-07 20:50:00,253.91171,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534055,32129700,2020-01-07 20:55:00,253.82658,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534060,32130000,2020-01-07 21:00:00,253.75,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534065,32130300,2020-01-07 21:05:00,253.67949,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534070,32130600,2020-01-07 21:10:00,253.61163,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534075,32130900,2020-01-07 21:15:00,253.54677,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534080,32131200,2020-01-07 21:20:00,253.48521,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534085,32131500,2020-01-07 21:25:00,253.42728,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534090,32131800,2020-01-07 21:30:00,253.37328,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534095,32132100,2020-01-07 21:35:00,253.32355,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534100,32132400,2020-01-07 21:40:00,253.27838,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534105,32132700,2020-01-07 21:45:00,253.23814,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534110,32133000,2020-01-07 21:50:00,253.20311,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534115,32133300,2020-01-07 21:55:00,253.17363,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534120,32133600,2020-01-07 22:00:00,253.15,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534125,32133900,2020-01-07 22:05:00,253.14607,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534130,32134200,2020-01-07 22:10:00,253.17157,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534135,32134500,2020-01-07 22:15:00,253.22058,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534140,32134800,2020-01-07 22:20:00,253.28726,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534145,32135100,2020-01-07 22:25:00,253.36569,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534150,32135400,2020-01-07 22:30:00,253.45,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534155,32135700,2020-01-07 22:35:00,253.53432,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534160,32136000,2020-01-07 22:40:00,253.61275,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534165,32136300,2020-01-07 22:45:00,253.67941,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534170,32136600,2020-01-07 22:50:00,253.72842,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534175,32136900,2020-01-07 22:55:00,253.75392,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534180,32137200,2020-01-07 23:00:00,253.75,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534185,32137500,2020-01-07 23:05:00,253.72638,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534190,32137800,2020-01-07 23:10:00,253.69688,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534195,32138100,2020-01-07 23:15:00,253.66187,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534200,32138400,2020-01-07 23:20:00,253.62161,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534205,32138700,2020-01-07 23:25:00,253.57646,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534210,32139000,2020-01-07 23:30:00,253.52673,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534215,32139300,2020-01-07 23:35:00,253.47273,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534220,32139600,2020-01-07 23:40:00,253.4148,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534225,32139900,2020-01-07 23:45:00,253.35323,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534230,32140200,2020-01-07 23:50:00,253.28836,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
534235,32140500,2020-01-07 23:55:00,253.22052,0.0,0.0,427.2527,0.0,7.4810686,3.0923282e-05
