,Time,datetime,P1_HeaPow,T_OA,HgloHor1,P1_OAVol,P1_OccN,P1_IntGaiTot,TOA in K
803700,803700,1/10/20 07:15,0.275135038,-2.9659,0.02514621,0.999786409,0.210526316,0.345978656,270.1841
804000,804000,1/10/20 07:20,0.273351875,-3.00193,0.032311835,0.999786409,0.210526316,0.345978656,270.14807
804300,804300,1/10/20 07:25,0.273039145,-3.02668,0.040630548,0.999786409,0.210526316,0.345978656,270.12332
804600,804600,1/10/20 07:30,0.259417768,-3.03913,0.050178378,0.999786409,0.210526316,0.345978656,270.11087
804900,804900,1/10/20 07:35,0.253108882,-3.0383,0.061444606,0.999786409,0.210526316,0.345978656,270.1117
805200,805200,1/10/20 07:40,0.246247278,-3.0232,0.07474865,0.999786409,0.210526316,0.345978656,270.1268
805500,805500,1/10/20 07:45,0.238964478,-2.9928,0.089911753,0.999786409,0.210526316,0.345978656,270.1572
805800,805800,1/10/20 07:50,0.23131751,-2.94614,0.106755162,0.999786409,0.210526316,0.345978656,270.20386
806100,806100,1/10/20 07:55,0.223253835,-2.8822,0.125100126,0.999786409,0.210526316,0.345978656,270.2678
806400,806400,1/10/20 08:00,0.215337631,-2.8,0.144767879,0.999786409,1,1,270.35
806700,806700,1/10/20 08:05,0.131419315,-2.69654,0.165579662,0.999786409,1,1,270.45346
807000,807000,1/10/20 08:10,0.124333557,-2.5722,0.187356736,0.999786409,1,1,270.5778
807300,807300,1/10/20 08:15,0.113949138,-2.43125,0.209920348,0.999786409,1,1,270.71875
807600,807600,1/10/20 08:20,0.10329906,-2.27778,0.233091728,0.999786409,1,1,270.87222
807900,807900,1/10/20 08:25,0.092480383,-2.11597,0.256692102,0.999786409,1,1,271.03403
808200,808200,1/10/20 08:30,0.081628249,-1.95,0.280542752,0.999786409,1,1,271.2
808500,808500,1/10/20 08:35,0.071952654,-1.78403,0.304850208,0.999786409,1,1,271.36597
808800,808800,1/10/20 08:40,0.06269441,-1.62223,0.32984497,0.999786409,1,1,271.52777
809100,809100,1/10/20 08:45,0.053753632,-1.46876,0.355384191,0.999786409,1,1,271.68124
809400,809400,1/10/20 08:50,0.045304706,-1.32776,0.381325136,0.999786409,1,1,271.82224
809700,809700,1/10/20 08:55,0.037111911,-1.20347,0.407524932,0.999786409,1,1,271.94653
810000,810000,1/10/20 09:00,0.028755258,-1.1,0.433840732,0.999786409,1,1,272.05
810300,810300,1/10/20 09:05,0.020624192,-1.00834,0.460129754,0.999786409,1,1,272.14166
810600,810600,1/10/20 09:10,0.014108815,-0.91666,0.48624922,0.999786409,1,1,272.23334
810900,810900,1/10/20 09:15,0.004888922,-0.825,0.512056234,0.999786409,1,1,272.325
811200,811200,1/10/20 09:20,0,-0.73334,0.537408061,0.999786409,1,1,272.41666
811500,811500,1/10/20 09:25,0,-0.64167,0.562161831,0.999786409,1,1,272.50833
811800,811800,1/10/20 09:30,0,-0.55,0.586174694,0.999786409,1,1,272.6
812100,812100,1/10/20 09:35,0,-0.45832,0.609531269,0.999786409,1,1,272.69168
812400,812400,1/10/20 09:40,0,-0.36667,0.632405037,0.999786409,1,1,272.78333
812700,812700,1/10/20 09:45,0,-0.275,0.654786555,0.999786409,1,1,272.875
813000,813000,1/10/20 09:50,0,-0.18333,0.676666244,0.999786409,1,1,272.96667
813300,813300,1/10/20 09:55,0,-0.09168,0.698034844,0.999786409,1,1,273.05832
813600,813600,1/10/20 10:00,0,0,0.718882591,0.999786409,1,1,273.15
813900,813900,1/10/20 10:05,0,0.09167,0.739200273,0.999786409,1,1,273.24167
814200,814200,1/10/20 10:10,0,0.18334,0.758978309,0.999786409,1,1,273.33334
814500,814500,1/10/20 10:15,0,0.275,0.778207279,0.999786409,1,1,273.425
814800,814800,1/10/20 10:20,0,0.36666,0.79687765,0.999786409,1,1,273.51666
815100,815100,1/10/20 10:25,0,0.45834,0.814980048,0.999786409,1,1,273.60834
815400,815400,1/10/20 10:30,0,0.55,0.832504915,0.999786409,1,1,273.7
815700,815700,1/10/20 10:35,0,0.64166,0.849013259,0.999786409,1,1,273.79166
816000,816000,1/10/20 10:40,0,0.73333,0.864124592,0.999786409,1,1,273.88333
816300,816300,1/10/20 10:45,0,0.825,0.877917397,0.999786409,1,1,273.975
816600,816600,1/10/20 10:50,0,0.91668,0.890470293,0.999786409,1,1,274.06668
816900,816900,1/10/20 10:55,0,1.00833,0.901861515,0.999786409,1,1,274.15833
817200,817200,1/10/20 11:00,0,1.1,0.912169751,0.999786409,1,1,274.25
817500,817500,1/10/20 11:05,0,1.18524,0.921473461,0.999786409,1,1,274.33524
817800,817800,1/10/20 11:10,0,1.25863,0.929851015,0.999786409,1,1,274.40863
818100,818100,1/10/20 11:15,0,1.32186,0.937380919,0.999786409,1,1,274.47186
818400,818400,1/10/20 11:20,0,1.37655,0.944141817,0.999786409,1,1,274.52655
818700,818700,1/10/20 11:25,0,1.42428,0.950211987,0.999786409,1,1,274.57428
819000,819000,1/10/20 11:30,0,1.46667,0.955670026,0.999786409,1,1,274.61667
819300,819300,1/10/20 11:35,0,1.50536,0.960416148,0.999786409,1,1,274.65536
819600,819600,1/10/20 11:40,0,1.542,0.964292633,0.999786409,1,1,274.692
819900,819900,1/10/20 11:45,0,1.57812,0.96729111,0.999786409,1,1,274.72812
820200,820200,1/10/20 11:50,0,1.61544,0.969403278,0.999786409,1,1,274.76544
820500,820500,1/10/20 11:55,0,1.6555,0.970620742,0.999786409,1,1,274.8055
820800,820800,1/10/20 12:00,0,1.7,0.970935155,0.999786409,0.526315789,0.843851602,274.85
821100,821100,1/10/20 12:05,0,1.7474,0.970338146,0.999786409,0.526315789,0.843851602,274.8974
821400,821400,1/10/20 12:10,0,1.79492,0.968821368,0.999786409,0.526315789,0.843851602,274.94492
821700,821700,1/10/20 12:15,0,1.8422,0.966376495,0.999786409,0.526315789,0.843851602,274.9922
822000,822000,1/10/20 12:20,0,1.88888,0.962995042,0.999786409,0.526315789,0.843851602,275.03888
822300,822300,1/10/20 12:25,0,1.93466,0.958668708,0.999786409,0.526315789,0.843851602,275.08466
822600,822600,1/10/20 12:30,0,1.97918,0.95338919,0.999786409,0.526315789,0.843851602,275.12918
822900,822900,1/10/20 12:35,0,2.02206,0.947301641,0.999786409,0.526315789,0.843851602,275.17206
823200,823200,1/10/20 12:40,0,2.06295,0.940516748,0.999786409,0.526315789,0.843851602,275.21295
823500,823500,1/10/20 12:45,0,2.10156,0.932974505,0.999786409,0.526315789,0.843851602,275.25156
823800,823800,1/10/20 12:50,0,2.1375,0.92461481,0.999786409,0.526315789,0.843851602,275.2875
824100,824100,1/10/20 12:55,0,2.17043,0.915377518,0.999786409,0.526315789,0.843851602,275.32043
824400,824400,1/10/20 13:00,0,2.2,0.905202711,0.999786409,1,1,275.35
824700,824700,1/10/20 13:05,0,2.21517,0.894030221,0.999786409,1,1,275.36517
825000,825000,1/10/20 13:10,0,2.2076,0.881800063,0.999786409,1,1,275.3576
825300,825300,1/10/20 13:15,0,2.18102,0.868452089,0.999786409,1,1,275.33102
825600,825600,1/10/20 13:20,0,2.13915,0.853926247,0.999786409,1,1,275.28915
825900,825900,1/10/20 13:25,0,2.08572,0.838162527,0.999786409,1,1,275.23572
826200,826200,1/10/20 13:30,0,2.0244,0.821100738,0.999786409,1,1,275.1744
826500,826500,1/10/20 13:35,0,1.95898,0.803072696,0.999786409,1,1,275.10898
826800,826800,1/10/20 13:40,0,1.89312,0.784461969,0.999786409,1,1,275.04312
827100,827100,1/10/20 13:45,0,1.8306,0.765286256,0.999786409,1,1,274.9806
827400,827400,1/10/20 13:50,0,1.77508,0.745563302,0.999786409,1,1,274.92508
827700,827700,1/10/20 13:55,0,1.7303,0.725310943,0.999786409,1,1,274.8803
828000,828000,1/10/20 14:00,0,1.7,0.704546766,0.999786409,1,1,274.85
828300,828300,1/10/20 14:05,0,1.68484,0.683288673,0.999786409,1,1,274.83484
828600,828600,1/10/20 14:10,0,1.68127,0.66155425,0.999786409,1,1,274.83127
828900,828900,1/10/20 14:15,0,1.6866,0.639361266,0.999786409,1,1,274.8366
829200,829200,1/10/20 14:20,0,1.69824,0.616727624,0.999786409,1,1,274.84824
829500,829500,1/10/20 14:25,0,1.7135,0.593670887,0.999786409,1,1,274.8635
829800,829800,1/10/20 14:30,0,1.72976,0.570208846,0.999786409,1,1,274.87976
830100,830100,1/10/20 14:35,0,1.74438,0.545989795,0.999786409,1,1,274.89438
830400,830400,1/10/20 14:40,0,1.75466,0.52078182,0.999786409,1,1,274.90466
830700,830700,1/10/20 14:45,0,1.75805,0.494782258,0.999786409,1,1,274.90805
831000,831000,1/10/20 14:50,0,1.7518,0.468188516,0.999786409,1,1,274.9018
831300,831300,1/10/20 14:55,0,1.73333,0.441198022,0.999786409,1,1,274.88333
831600,831600,1/10/20 15:00,0,1.7,0.41400807,0.999786409,1,1,274.85
831900,831900,1/10/20 15:05,0,1.65417,0.386816087,0.999786409,1,1,274.80417
832200,832200,1/10/20 15:10,0,1.6,0.359819504,0.999786409,1,1,274.75
832500,832500,1/10/20 15:15,0,1.5375,0.333215657,0.999786409,1,1,274.6875
832800,832800,1/10/20 15:20,0,1.46667,0.307201932,0.999786409,1,1,274.61667
833100,833100,1/10/20 15:25,0,1.3875,0.28197571,0.999786409,1,1,274.5375
833400,833400,1/10/20 15:30,0,1.3,0.257734398,0.999786409,1,1,274.45
833700,833700,1/10/20 15:35,0,1.20416,0.234338228,0.999786409,1,1,274.35416
834000,834000,1/10/20 15:40,0,1.1,0.211599268,0.999786409,1,1,274.25
834300,834300,1/10/20 15:45,0,0.9875,0.189642713,0.999786409,1,1,274.1375
834600,834600,1/10/20 15:50,0,0.86666,0.168593741,0.999786409,1,1,274.01666
834900,834900,1/10/20 15:55,0,0.7375,0.148577563,0.999786409,1,1,273.8875
835200,835200,1/10/20 16:00,0,0.6,0.129719338,0.999786409,1,1,273.75
835500,835500,1/10/20 16:05,0,0.45834,0.11214426,0.999786409,1,1,273.60834
835800,835800,1/10/20 16:10,0,0.31667,0.095977514,0.999786409,1,1,273.46667
836100,836100,1/10/20 16:15,0,0.175,0.081344283,0.999786409,1,1,273.325
836400,836400,1/10/20 16:20,0,0.03332,0.068369756,0.999786409,1,1,273.18332
836700,836700,1/10/20 16:25,0,-0.10834,0.057179115,0.999786409,1,1,273.04166
837000,837000,1/10/20 16:30,0,-0.25,0.047897543,0.999786409,1,1,272.9
837300,837300,1/10/20 16:35,0,-0.39167,0.039993155,0.999786409,1,1,272.75833
837600,837600,1/10/20 16:40,0,-0.53333,0.032842205,0.999786409,1,1,272.61667
837900,837900,1/10/20 16:45,0,-0.675,0.026432096,0.999786409,1,1,272.475
838200,838200,1/10/20 16:50,0,-0.81666,0.020750226,0.999786409,1,1,272.33334
838500,838500,1/10/20 16:55,0,-0.95832,0.015783998,0.999786409,1,1,272.19168
838800,838800,1/10/20 17:00,0,-1.1,0.011520811,0.999786409,0.315789474,0.497872947,272.05
839100,839100,1/10/20 17:05,0,-1.24167,0.007948066,0.999786409,0.315789474,0.497872947,271.90833
839400,839400,1/10/20 17:10,0,-1.38334,0.005053164,0.999786409,0.315789474,0.497872947,271.76666
839700,839700,1/10/20 17:15,0.026298465,-1.525,0.002823506,0.999786409,0.315789474,0.497872947,271.625
840000,840000,1/10/20 17:20,0.03339938,-1.66666,0.001246492,0.999786409,0.315789474,0.497872947,271.48334
840300,840300,1/10/20 17:25,0.039492162,-1.80833,0.000309523,0.999786409,0.315789474,0.497872947,271.34167
840600,840600,1/10/20 17:30,0.044651173,-1.95,0,0.999786409,0.315789474,0.497872947,271.2
840900,840900,1/10/20 17:35,0.049370661,-2.09168,0,0.999786409,0.315789474,0.497872947,271.05832
841200,841200,1/10/20 17:40,0.053651845,-2.23334,0,0.999786409,0.315789474,0.497872947,270.91666
841500,841500,1/10/20 17:45,0.057557702,-2.375,0,0.999786409,0.315789474,0.497872947,270.775
841800,841800,1/10/20 17:50,0.061129507,-2.51667,0,0.999786409,0.315789474,0.497872947,270.63333
842100,842100,1/10/20 17:55,0.064401739,-2.65833,0,0.999786409,0.315789474,0.497872947,270.49167
842400,842400,1/10/20 18:00,0.067502253,-2.8,0,0.999786409,0.105263158,0.320654583,270.35
842700,842700,1/10/20 18:05,0.086209573,-2.94138,0,0.999786409,0.105263158,0.320654583,270.20862
843000,843000,1/10/20 18:10,0.090497358,-3.0821,0,0.999786409,0.105263158,0.320654583,270.0679
843300,843300,1/10/20 18:15,0.093621713,-3.22187,0,0.999786409,0.105263158,0.320654583,269.92813
843600,843600,1/10/20 18:20,0.096506822,-3.36048,0,0.999786409,0.105263158,0.320654583,269.78952
843900,843900,1/10/20 18:25,0.099192272,-3.49772,0,0.999786409,0.105263158,0.320654583,269.65228
844200,844200,1/10/20 18:30,0.101684063,-3.63334,0,0.999786409,0.105263158,0.320654583,269.51666
844500,844500,1/10/20 18:35,0.104192484,-3.7671,0,0.999786409,0.105263158,0.320654583,269.3829
844800,844800,1/10/20 18:40,0.106644361,-3.89878,0,0.999786409,0.105263158,0.320654583,269.25122
845100,845100,1/10/20 18:45,0.109030583,-4.0281,0,0.999786409,0.105263158,0.320654583,269.1219
845400,845400,1/10/20 18:50,0.111353669,-4.15494,0,0.999786409,0.105263158,0.320654583,268.99506
845700,845700,1/10/20 18:55,0.113574146,-4.27897,0,0.999786409,0.105263158,0.320654583,268.87103
846000,846000,1/10/20 19:00,0.115728846,-4.4,0,0.999786409,0.105263158,0.320654583,268.75
846300,846300,1/10/20 19:05,0.117549086,-4.5075,0,0.999786409,0.105263158,0.320654583,268.6425
846600,846600,1/10/20 19:10,0.119198316,-4.5934,0,0.999786409,0.105263158,0.320654583,268.5566
846900,846900,1/10/20 19:15,0.120678036,-4.66102,0,0.999786409,0.105263158,0.320654583,268.48898
847200,847200,1/10/20 19:20,0.12201443,-4.71372,0,0.999786409,0.105263158,0.320654583,268.43628
847500,847500,1/10/20 19:25,0.123262353,-4.75483,0,0.999786409,0.105263158,0.320654583,268.39517
847800,847800,1/10/20 19:30,0.124410399,-4.78773,0,0.999786409,0.105263158,0.320654583,268.36227
848100,848100,1/10/20 19:35,0.125523567,-4.81574,0,0.999786409,0.105263158,0.320654583,268.33426
848400,848400,1/10/20 19:40,0.126596317,-4.84223,0,0.999786409,0.105263158,0.320654583,268.30777
848700,848700,1/10/20 19:45,0.127647612,-4.87055,0,0.999786409,0.105263158,0.320654583,268.27945
849000,849000,1/10/20 19:50,0.128705482,-4.90406,0,0.999786409,0.105263158,0.320654583,268.24594
849300,849300,1/10/20 19:55,0.129761788,-4.94608,0,0.999786409,0.105263158,0.320654583,268.20392
849600,849600,1/10/20 20:00,0.130861136,-5,0,0.999786409,0.052631579,0.265802474,268.15
849900,849900,1/10/20 20:05,0.135823139,-5.06904,0,0.999786409,0.052631579,0.265802474,268.08096
850200,850200,1/10/20 20:10,0.137381097,-5.15226,0,0.999786409,0.052631579,0.265802474,267.99774
850500,850500,1/10/20 20:15,0.138935556,-5.24662,0,0.999786409,0.052631579,0.265802474,267.90338
850800,850800,1/10/20 20:20,0.140452593,-5.34913,0,0.999786409,0.052631579,0.265802474,267.80087
851100,851100,1/10/20 20:25,0.141957621,-5.45673,0,0.999786409,0.052631579,0.265802474,267.69327
851400,851400,1/10/20 20:30,0.143524141,-5.56644,0,0.999786409,0.052631579,0.265802474,267.58356
851700,851700,1/10/20 20:35,0.145113654,-5.67524,0,0.999786409,0.052631579,0.265802474,267.47476
852000,852000,1/10/20 20:40,0.146692334,-5.78013,0,0.999786409,0.052631579,0.265802474,267.36987
852300,852300,1/10/20 20:45,0.148241208,-5.87806,0,0.999786409,0.052631579,0.265802474,267.27194
852600,852600,1/10/20 20:50,0.149746024,-5.966,0,0.999786409,0.052631579,0.265802474,267.184
852900,852900,1/10/20 20:55,0.151180157,-6.041,0,0.999786409,0.052631579,0.265802474,267.109
853200,853200,1/10/20 21:00,0.152536256,-6.1,0,0.999786409,0.052631579,0.265802474,267.05
853500,853500,1/10/20 21:05,0.153060636,-6.10474,0,0.999786409,0.052631579,0.265802474,267.04526
853800,853800,1/10/20 21:10,0.153161671,-6.02964,0,0.999786409,0.052631579,0.265802474,267.12036
854100,854100,1/10/20 21:15,0.152899539,-5.89063,0,0.999786409,0.052631579,0.265802474,267.25937
854400,854400,1/10/20 21:20,0.152354014,-5.7037,0,0.999786409,0.052631579,0.265802474,267.4463
854700,854700,1/10/20 21:25,0.151620608,-5.48484,0,0.999786409,0.052631579,0.265802474,267.66516
855000,855000,1/10/20 21:30,0.150766683,-5.25,0,0.999786409,0.052631579,0.265802474,267.9
855300,855300,1/10/20 21:35,0.149892655,-5.01517,0,0.999786409,0.052631579,0.265802474,268.13483
855600,855600,1/10/20 21:40,0.149075295,-4.7963,0,0.999786409,0.052631579,0.265802474,268.3537
855900,855900,1/10/20 21:45,0.148399892,-4.60938,0,0.999786409,0.052631579,0.265802474,268.54062
856200,856200,1/10/20 21:50,0.148404602,-4.47037,0,0.999786409,0.052631579,0.265802474,268.67963
856500,856500,1/10/20 21:55,0.148253588,-4.39527,0,0.999786409,0.052631579,0.265802474,268.75473
856800,856800,1/10/20 22:00,0,-4.4,0,0.999786409,0.052631579,0.223612401,268.75
857100,857100,1/10/20 22:05,0,-4.45,0,0.006546794,0.052631579,0.223612401,268.7
857400,857400,1/10/20 22:10,0,-4.5,0,0.003450256,0.052631579,0.223612401,268.65
857700,857700,1/10/20 22:15,0,-4.55,0,0.002389794,0.052631579,0.223612401,268.6
858000,858000,1/10/20 22:20,0,-4.6,0,0.001844463,0.052631579,0.223612401,268.55
858300,858300,1/10/20 22:25,0,-4.65,0,0.001509406,0.052631579,0.223612401,268.5
858600,858600,1/10/20 22:30,0,-4.7,0,0.001281488,0.052631579,0.223612401,268.45
858900,858900,1/10/20 22:35,0,-4.75,0,0.00111583,0.052631579,0.223612401,268.4
859200,859200,1/10/20 22:40,0,-4.8,0,0.000989674,0.052631579,0.223612401,268.35
859500,859500,1/10/20 22:45,0,-4.85,0,0.00089021,0.052631579,0.223612401,268.3
859800,859800,1/10/20 22:50,0,-4.9,0,0.000809661,0.052631579,0.223612401,268.25
860100,860100,1/10/20 22:55,0,-4.95,0,0.000743023,0.052631579,0.223612401,268.2
860400,860400,1/10/20 23:00,0,-5,0,0.000686928,0.052631579,0.202517365,268.15
860700,860700,1/10/20 23:05,0,-5.05,0,0.000635739,0.052631579,0.202517365,268.1
861000,861000,1/10/20 23:10,0,-5.1,0,0.000578344,0.052631579,0.202517365,268.05
861300,861300,1/10/20 23:15,0,-5.15,0,0.000519737,0.052631579,0.202517365,268
861600,861600,1/10/20 23:20,0,-5.2,0,0.000464233,0.052631579,0.202517365,267.95
861900,861900,1/10/20 23:25,0,-5.25,0,0.00041399,0.052631579,0.202517365,267.9
862200,862200,1/10/20 23:30,0,-5.3,0,0.000369691,0.052631579,0.202517365,267.85
862500,862500,1/10/20 23:35,0,-5.35,0,0.000331188,0.052631579,0.202517365,267.8
862800,862800,1/10/20 23:40,0,-5.4,0,0.000297945,0.052631579,0.202517365,267.75
863100,863100,1/10/20 23:45,0,-5.45,0,0.000269297,0.052631579,0.202517365,267.7
863400,863400,1/10/20 23:50,0,-5.5,0,0.000244581,0.052631579,0.202517365,267.65
863700,863700,1/10/20 23:55,0,-5.55,0,0.000223194,0.052631579,0.202517365,267.6
864000,864000,1/11/20 00:00,0,-5.6,0,0.000204613,0,0.189855329,267.55
864300,864300,1/11/20 00:05,0,-5.62556,0,0.000188397,0,0.189855329,267.52444
864600,864600,1/11/20 00:10,0,-5.6066,0,0.000174176,0,0.189855329,267.5434
864900,864900,1/11/20 00:15,0,-5.5496,0,0.000161644,0,0.189855329,267.6004
865200,865200,1/11/20 00:20,0,-5.4611,0,0.000150547,0,0.189855329,267.6889
865500,865500,1/11/20 00:25,0,-5.3476,0,0.000140675,0,0.189855329,267.8024
865800,865800,1/11/20 00:30,0,-5.2156,0,0.000131853,0,0.189855329,267.9344
866100,866100,1/11/20 00:35,0,-5.07166,0,0.000123936,0,0.189855329,268.07834
866400,866400,1/11/20 00:40,0,-4.92222,0,0.000116802,0,0.189855329,268.22778
866700,866700,1/11/20 00:45,0,-4.77384,0,0.000110349,0,0.189855329,268.37616
867000,867000,1/11/20 00:50,0,-4.63297,0,0.00010449,0,0.189855329,268.51703
867300,867300,1/11/20 00:55,0,-4.5062,0,9.92E-05,0,0.189855329,268.6438
867600,867600,1/11/20 01:00,0,-4.4,0,9.43E-05,0,0.189855329,268.75
867900,867900,1/11/20 01:05,0,-4.30594,0,8.98E-05,0,0.189855329,268.84406
868200,868200,1/11/20 01:10,0,-4.21146,0,8.57E-05,0,0.189855329,268.93854
868500,868500,1/11/20 01:15,0,-4.1168,0,8.19E-05,0,0.189855329,269.0332
868800,868800,1/11/20 01:20,0,-4.02222,0,7.84E-05,0,0.189855329,269.12778
869100,869100,1/11/20 01:25,0,-3.92798,0,7.52E-05,0,0.189855329,269.22202
869400,869400,1/11/20 01:30,0,-3.8344,0,7.21E-05,0,0.189855329,269.3156
869700,869700,1/11/20 01:35,0,-3.7416,0,6.93E-05,0,0.189855329,269.4084
870000,870000,1/11/20 01:40,0,-3.65,0,6.67E-05,0,0.189855329,269.5
870300,870300,1/11/20 01:45,0,-3.55976,0,6.43E-05,0,0.189855329,269.59024
870600,870600,1/11/20 01:50,0,-3.47117,0,6.2E-05,0,0.189855329,269.67883
870900,870900,1/11/20 01:55,0,-3.3845,0,5.98E-05,0,0.189855329,269.7655
871200,871200,1/11/20 02:00,0,-3.3,0,5.78E-05,0,0.189855329,269.85
871500,871500,1/11/20 02:05,0,-3.2216,0,5.59E-05,0,0.189855329,269.9284
871800,871800,1/11/20 02:10,0,-3.15247,0,5.42E-05,0,0.189855329,269.99753
872100,872100,1/11/20 02:15,0,-3.0919,0,5.25E-05,0,0.189855329,270.0581
872400,872400,1/11/20 02:20,0,-3.03907,0,5.09E-05,0,0.189855329,270.11093
872700,872700,1/11/20 02:25,0,-2.99317,0,4.94E-05,0,0.189855329,270.15683
873000,873000,1/11/20 02:30,0,-2.9534,0,4.79E-05,0,0.189855329,270.1966
873300,873300,1/11/20 02:35,0,-2.91904,0,4.66E-05,0,0.189855329,270.23096
873600,873600,1/11/20 02:40,0,-2.88923,0,4.53E-05,0,0.189855329,270.26077
873900,873900,1/11/20 02:45,0,-2.8632,0,4.41E-05,0,0.189855329,270.2868
874200,874200,1/11/20 02:50,0,-2.8402,0,4.29E-05,0,0.189855329,270.3098
874500,874500,1/11/20 02:55,0,-2.81937,0,4.18E-05,0,0.189855329,270.33063
874800,874800,1/11/20 03:00,0,-2.8,0,4.07E-05,0,0.189855329,270.35
875100,875100,1/11/20 03:05,0,-2.7825,0,3.97E-05,0,0.189855329,270.3675
875400,875400,1/11/20 03:10,0,-2.76792,0,3.88E-05,0,0.189855329,270.38208
875700,875700,1/11/20 03:15,0,-2.75632,0,3.78E-05,0,0.189855329,270.39368
876000,876000,1/11/20 03:20,0,-2.7478,0,3.7E-05,0,0.189855329,270.4022
876300,876300,1/11/20 03:25,0,-2.74247,0,3.61E-05,0,0.189855329,270.40753
876600,876600,1/11/20 03:30,0,-2.74033,0,3.53E-05,0,0.189855329,270.40967
876900,876900,1/11/20 03:35,0,-2.74155,0,3.45E-05,0,0.189855329,270.40845
877200,877200,1/11/20 03:40,0,-2.74613,0,3.38E-05,0,0.189855329,270.40387
877500,877500,1/11/20 03:45,0,-2.7542,0,3.3E-05,0,0.189855329,270.3958
877800,877800,1/11/20 03:50,0,-2.7658,0,3.24E-05,0,0.189855329,270.3842
878100,878100,1/11/20 03:55,0,-2.78104,0,3.17E-05,0,0.189855329,270.36896
878400,878400,1/11/20 04:00,0,-2.8,0,3.11E-05,0,0.189855329,270.35
878700,878700,1/11/20 04:05,0,-2.8256,0,3.04E-05,0,0.189855329,270.3244
879000,879000,1/11/20 04:10,0,-2.85966,0,2.98E-05,0,0.189855329,270.29034
879300,879300,1/11/20 04:15,0,-2.9005,0,2.93E-05,0,0.189855329,270.2495
879600,879600,1/11/20 04:20,0,-2.94648,0,2.87E-05,0,0.189855329,270.20352
879900,879900,1/11/20 04:25,0,-2.99592,0,2.82E-05,0,0.189855329,270.15408
880200,880200,1/11/20 04:30,0,-3.04716,0,2.77E-05,0,0.189855329,270.10284
