Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),NaturalGas:Facility [J](Hourly),Heating:NaturalGas [J](Hourly),WaterSystems:NaturalGas [J](Hourly) 
 07/24  01:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,3970360.234983951,0.0,3970360.234983951 
 07/24  02:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0 
 07/24  03:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,3970608.5704637945,0.0,3970608.5704637945 
 07/24  04:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0 
 07/24  05:00:00,140937360.76093073,0.0,0.0,19298995.284421438,44412000.0,77195981.13768575,0.0,30384.338823529408,3971110.1179913349,0.0,3971110.1179913349 
 07/24  06:00:00,188923719.25971995,2449539.922675183,75803549.16074327,19298995.284421438,0.0,77195981.13768575,14145269.415370767,30384.33882352941,72000.0,0.0,72000.0 
 07/24  07:00:00,275859563.90957519,2470368.619566934,84316391.74039838,57896985.85326433,0.0,117654442.67614728,13490990.681374634,30384.33882352941,3972269.405565807,0.0,3972269.405565807 
 07/24  08:00:00,558457181.6471236,0.0,112733296.6164878,173690957.55979295,0.0,253451924.59275989,18550618.539259308,30384.33882352941,7877187.532101443,0.0,7877187.532101443 
 07/24  09:00:00,540152153.3671935,0.0,123132253.74270042,173690957.55979295,0.0,223397067.4499028,19901490.27597378,30384.338823529408,3975074.3700823199,0.0,3975074.3700823199 
 07/24  10:00:00,551971550.425028,0.0,140347347.21774838,173690957.55979295,0.0,216461331.18616648,21441530.12249652,30384.338823529408,7878243.8103874069,0.0,7878243.8103874069 
 07/24  11:00:00,581869991.066194,0.0,161682898.2860403,173690957.55979295,0.0,223397067.4499028,23068683.431634405,30384.338823529408,7880397.016902585,0.0,7880397.016902585 
 07/24  12:00:00,602926454.8820201,0.0,185618491.82574297,173690957.55979295,0.0,221437412.82482205,22149208.332838384,30384.338823529408,7883030.018872699,0.0,7883030.018872699 
 07/24  13:00:00,633740457.0414524,0.0,204748693.60707725,173690957.55979295,0.0,229176847.66968299,26093573.866075785,30384.338823529408,11787716.729715892,0.0,11787716.729715892 
 07/24  14:00:00,606952346.166589,0.0,191923515.0500357,173690957.55979295,0.0,216461331.18616648,24846158.03177024,30384.338823529408,3974426.7817137024,0.0,3974426.7817137024 
 07/24  15:00:00,599134930.0732279,0.0,185028495.54592023,173690957.55979295,0.0,216461331.18616648,23923761.442524639,30384.338823529408,7876563.709717348,0.0,7876563.709717348 
 07/24  16:00:00,609282207.7048299,0.0,186369037.3989086,173690957.55979295,0.0,226864935.58177094,22326892.825533969,30384.338823529408,3975992.355348211,0.0,3975992.355348211 
 07/24  17:00:00,527048504.81934478,0.0,146531135.47857196,135092966.9909501,0.0,226061237.00064618,19332781.0103527,30384.338823529408,7874909.240263383,0.0,7874909.240263383 
 07/24  18:00:00,344615414.7585813,0.0,104053216.73938076,96494976.4221072,0.0,129665444.23400118,14371393.024268557,30384.338823529408,3972541.3346179665,0.0,3972541.3346179665 
 07/24  19:00:00,334289872.96948066,0.0,103363408.15226564,96494976.4221072,0.0,120417795.88235286,13983308.173931387,30384.338823529408,72000.0,0.0,72000.0 
 07/24  20:00:00,311752392.8386831,1113375.6118542322,93787800.49309847,57896985.85326433,44412000.0,101118800.5979314,13393045.943711199,30384.338823529408,3972043.554446354,0.0,3972043.554446354 
 07/24  21:00:00,317109942.90737619,2224951.4702292366,93882903.65714102,57896985.85326433,53294400.0,96494976.4221072,13285341.165810822,30384.338823529408,3970580.0571996255,0.0,3970580.0571996255 
 07/24  22:00:00,149819760.76093073,0.0,0.0,19298995.284421438,53294400.0,77195981.13768575,0.0,30384.33882352941,72000.0,0.0,72000.0 
 07/24  23:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,3970425.686902525,0.0,3970425.686902525 
 07/24  24:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0 
 07/25  01:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,3970662.5570999586,0.0,3970662.5570999586 
 07/25  02:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0 
 07/25  03:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0 
 07/25  04:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,3970265.333060768,0.0,3970265.333060768 
 07/25  05:00:00,140937360.76093073,0.0,0.0,19298995.284421438,44412000.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0 
 07/25  06:00:00,190396513.53895686,6778150.244741114,73093951.07833943,19298995.284421438,0.0,77195981.13768575,13999051.454945576,30384.33882352941,3970781.6114704564,0.0,3970781.6114704564 
 07/25  07:00:00,269613647.9841311,7182109.328353982,73564384.62173109,57896985.85326433,0.0,117654442.67614728,13285341.165810822,30384.33882352941,3972411.5246954846,0.0,3972411.5246954846 
 07/25  08:00:00,534207456.3198618,76822.35332941718,91346989.00020334,173690957.55979295,0.0,253451924.59275989,15610378.474952616,30384.33882352941,3974626.4341046519,0.0,3974626.4341046519 
 07/25  09:00:00,511718827.12376859,0.0,99271018.27847412,173690957.55979295,0.0,223397067.4499028,15329399.496775173,30384.338823529408,7877832.979607293,0.0,7877832.979607293 
 07/25  10:00:00,504178055.8633176,0.0,98600448.41801118,173690957.55979295,0.0,216461331.18616648,15394934.360523455,30384.338823529408,7878295.768532072,0.0,7878295.768532072 
 07/25  11:00:00,533242327.8869988,0.0,119797059.24355568,173690957.55979295,0.0,223397067.4499028,16326859.294923824,30384.338823529408,7880195.935286397,0.0,7880195.935286397 
 07/25  12:00:00,546002239.6467717,0.0,134540300.97266237,173690957.55979295,0.0,221437412.82482205,16303183.950670679,30384.338823529408,7883007.023329618,0.0,7883007.023329618 
 07/25  13:00:00,580175839.8023301,0.0,158452769.33135686,173690957.55979295,0.0,229176847.66968299,18824880.902673764,30384.338823529408,7882580.066279325,0.0,7882580.066279325 
 07/25  14:00:00,566673722.588833,0.0,158202650.99947778,173690957.55979295,0.0,216461331.18616648,18288398.504572207,30384.338823529408,7876934.196841274,0.0,7876934.196841274 
 07/25  15:00:00,530440518.5488882,0.0,122902627.14544156,173690957.55979295,0.0,216461331.18616648,17355218.31866363,30384.338823529408,3974319.92471934,0.0,3974319.92471934 
 07/25  16:00:00,523026196.855387,0.0,105091661.93698019,173690957.55979295,0.0,226864935.58177094,17348257.438019273,30384.338823529408,7879839.044016948,0.0,7879839.044016948 
 07/25  17:00:00,477732659.8303387,0.0,99717460.19496727,135092966.9909501,0.0,226061237.00064618,16830611.30495134,30384.338823529408,3973330.178215594,0.0,3973330.178215594 
 07/25  18:00:00,321410732.6427094,219932.52853870783,81622555.51610641,96494976.4221072,0.0,129665444.23400118,13377439.603132353,30384.338823529408,3972677.735805037,0.0,3972677.735805037 
 07/25  19:00:00,313233307.9487083,1968175.8962654547,81036634.2433484,96494976.4221072,0.0,120417795.88235286,13285341.165810822,30384.338823529408,3971965.0150820047,0.0,3971965.0150820047 
 07/25  20:00:00,302402181.37908896,9128437.88642578,76530231.53683305,57896985.85326433,44412000.0,101118800.5979314,13285341.165810822,30384.338823529408,3971991.56552711,0.0,3971991.56552711 
 07/25  21:00:00,306037225.69799229,11520956.165194752,73514181.75279162,57896985.85326433,53294400.0,96494976.4221072,13285341.165810822,30384.338823529408,72000.0,0.0,72000.0 
 07/25  22:00:00,149819760.76093073,0.0,0.0,19298995.284421438,53294400.0,77195981.13768575,0.0,30384.33882352941,3970712.8093063568,0.0,3970712.8093063568 
 07/25  23:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0 
 07/25  24:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,3970343.226623628,0.0,3970343.226623628 
 07/26  01:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0 
 07/26  02:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,3970603.6642881038,0.0,3970603.6642881038 
 07/26  03:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0 
 07/26  04:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0 
 07/26  05:00:00,140937360.76093073,0.0,0.0,19298995.284421438,44412000.0,77195981.13768575,0.0,30384.338823529408,3970979.968589112,0.0,3970979.968589112 
 07/26  06:00:00,190117010.00302357,15305953.135409192,64538895.14278414,19298995.284421438,0.0,77195981.13768575,13746800.963899518,30384.33882352941,72000.0,0.0,72000.0 
 07/26  07:00:00,269314394.93425777,14338602.702582948,66108638.19762867,57896985.85326433,0.0,117654442.67614728,13285341.165810822,30384.33882352941,3972715.221328313,0.0,3972715.221328313 
 07/26  08:00:00,519936044.4993262,726116.9429205271,77045067.02173972,173690957.55979295,0.0,253451924.59275989,14991594.043289582,30384.33882352941,7877525.87743522,0.0,7877525.87743522 
 07/26  09:00:00,500806535.11845889,0.0,89117796.8278571,173690957.55979295,0.0,223397067.4499028,14570328.942082443,30384.338823529408,3975005.716150502,0.0,3975005.716150502 
 07/26  10:00:00,506673671.5028874,0.0,101128009.79669953,173690957.55979295,0.0,216461331.18616648,15362988.621404857,30384.338823529408,7878299.0348358829,0.0,7878299.0348358829 
 07/26  11:00:00,534368520.20605376,0.0,119549632.17394865,173690957.55979295,0.0,223397067.4499028,17700478.6835858,30384.338823529408,7880872.414725315,0.0,7880872.414725315 
 07/26  12:00:00,546784576.5812888,0.0,134024967.35521204,173690957.55979295,0.0,221437412.82482205,17600854.502638043,30384.338823529408,7882815.2991925929,0.0,7882815.2991925929 
 07/26  13:00:00,598576257.431168,0.0,174881350.08450086,173690957.55979295,0.0,229176847.66968299,20796717.77836758,30384.338823529408,11787931.494372081,0.0,11787931.494372081 
 07/26  14:00:00,597854496.6813076,0.0,186014725.7239133,173690957.55979295,0.0,216461331.18616648,21657097.87261137,30384.338823529408,3974356.264136401,0.0,3974356.264136401 
 07/26  15:00:00,597661970.8082174,0.0,183235819.18418683,173690957.55979295,0.0,216461331.18616648,24243478.539247507,30384.338823529408,7875940.681174669,0.0,7875940.681174669 
 07/26  16:00:00,614265687.8365766,0.0,187930542.15500636,173690957.55979295,0.0,226864935.58177094,25748868.201182814,30384.338823529408,7879526.137089268,0.0,7879526.137089268 
 07/26  17:00:00,562629301.2528517,0.0,177692164.9874207,135092966.9909501,0.0,226061237.00064618,23752547.93501092,30384.338823529408,3973342.5838464668,0.0,3973342.5838464668 
 07/26  18:00:00,390191472.42937406,0.0,147539686.43605904,96494976.4221072,0.0,129665444.23400118,16460980.998383137,30384.338823529408,3972557.776194391,0.0,3972557.776194391 
 07/26  19:00:00,367475230.9153672,0.0,135428190.73266686,96494976.4221072,0.0,120417795.88235286,15103883.539416742,30384.338823529408,3971709.506234243,0.0,3971709.506234243 
 07/26  20:00:00,343647610.26237496,0.0,126372246.49802515,57896985.85326433,44412000.0,101118800.5979314,13817192.974330519,30384.338823529408,72000.0,0.0,72000.0 
 07/26  21:00:00,324313364.3144106,0.0,103045999.63920003,57896985.85326433,53294400.0,96494976.4221072,13550618.06101553,30384.338823529408,3970920.5938645426,0.0,3970920.5938645426 
 07/26  22:00:00,149819760.76093073,0.0,0.0,19298995.284421438,53294400.0,77195981.13768575,0.0,30384.33882352941,72000.0,0.0,72000.0 
 07/26  23:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,3970267.391578052,0.0,3970267.391578052 
 07/26  24:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0 
 07/27  01:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,3970552.9555313775,0.0,3970552.9555313775 
 07/27  02:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0 
 07/27  03:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,3170333.7159645745,0.0,3170333.7159645745 
 07/27  04:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,871737.0995485024,0.0,871737.0995485024 
 07/27  05:00:00,140937360.76093073,0.0,0.0,19298995.284421438,44412000.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0 
 07/27  06:00:00,157929541.26546813,2739004.451896695,44544869.45506257,19298995.284421438,0.0,77195981.13768575,14120306.597578153,30384.33882352941,3971062.253856424,0.0,3971062.253856424 
 07/27  07:00:00,255257004.06926797,2647789.877826132,63554998.49122387,57896985.85326433,0.0,117654442.67614728,13472402.831982702,30384.33882352941,3972425.2678021739,0.0,3972425.2678021739 
 07/27  08:00:00,547666966.2013766,0.0,102119248.94963622,173690957.55979295,0.0,253451924.59275989,18374450.760363889,30384.33882352941,3974569.9715707439,0.0,3974569.9715707439 
 07/27  09:00:00,553129502.662525,0.0,135215292.0431028,173690957.55979295,0.0,223397067.4499028,20795801.27090303,30384.338823529408,7878033.665099684,0.0,7878033.665099684 
 07/27  10:00:00,571809410.9145404,0.0,158645917.0720567,173690957.55979295,0.0,216461331.18616648,22980820.75770062,30384.338823529408,7878268.294682065,0.0,7878268.294682065 
 07/27  11:00:00,589369796.2003722,0.0,167594048.63546554,173690957.55979295,0.0,223397067.4499028,24657338.216387374,30384.338823529408,7880554.950373339,0.0,7880554.950373339 
 07/27  12:00:00,582698830.1892907,0.0,164571164.09180824,173690957.55979295,0.0,221437412.82482205,22968911.374043768,30384.338823529408,7883449.188341743,0.0,7883449.188341743 
 07/27  13:00:00,614934340.9152261,0.0,185219991.84007145,173690957.55979295,0.0,229176847.66968299,26816159.5068552,30384.338823529408,7882307.558873571,0.0,7882307.558873571 
 07/27  14:00:00,604686034.5437765,0.0,186789590.79386623,173690957.55979295,0.0,216461331.18616648,27713770.66512734,30384.338823529408,7877020.235970236,0.0,7877020.235970236 
 07/27  15:00:00,583095453.1301774,0.0,169073031.48967708,173690957.55979295,0.0,216461331.18616648,23839748.55571724,30384.338823529408,3974628.7737650668,0.0,3974628.7737650668 
 07/27  16:00:00,557490024.4416103,0.0,136000124.95066414,173690957.55979295,0.0,226864935.58177094,20903622.010558756,30384.338823529408,7879156.556104485,0.0,7879156.556104485 
 07/27  17:00:00,496471665.7283136,0.0,115422244.78712926,135092966.9909501,0.0,226061237.00064618,19864832.61076425,30384.338823529408,3973349.955640167,0.0,3973349.955640167 
 07/27  18:00:00,333955954.5386264,0.0,92597009.25683066,96494976.4221072,0.0,129665444.23400118,15168140.286863797,30384.338823529408,3972778.3841166046,0.0,3972778.3841166046 
 07/27  19:00:00,311198061.0025362,0.0,79791848.9867508,96494976.4221072,0.0,120417795.88235286,14463055.372501769,30384.338823529408,3971640.5073289785,0.0,3971640.5073289785 
 07/27  20:00:00,283512189.2074908,0.0,66617831.21658918,57896985.85326433,44412000.0,101118800.5979314,13436187.200882379,30384.338823529408,3972099.413535671,0.0,3972099.413535671 
 07/27  21:00:00,287840205.57512769,166361.07913217165,66670405.63156584,57896985.85326433,53294400.0,96494976.4221072,13286692.250234638,30384.338823529408,3970921.7437242136,0.0,3970921.7437242136 
 07/27  22:00:00,149819760.76093073,0.0,0.0,19298995.284421438,53294400.0,77195981.13768575,0.0,30384.33882352941,72000.0,0.0,72000.0 
 07/27  23:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0 
 07/27  24:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,3970681.451738881,0.0,3970681.451738881 
 07/28  01:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0 
 07/28  02:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,3970311.539453524,0.0,3970311.539453524 
 07/28  03:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0 
 07/28  04:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0 
 07/28  05:00:00,140937360.76093073,0.0,0.0,19298995.284421438,44412000.0,77195981.13768575,0.0,30384.338823529408,3970890.0688049627,0.0,3970890.0688049627 
 07/28  06:00:00,148543268.80896686,5413196.693792012,32583299.186890294,19298995.284421438,0.0,77195981.13768575,14021412.167353824,30384.33882352941,72000.0,0.0,72000.0 
 07/28  07:00:00,250206758.13264857,5921564.07375891,54793815.53219988,57896985.85326433,0.0,117654442.67614728,13909565.658454519,30384.33882352941,3972245.2972115429,0.0,3972245.2972115429 
 07/28  08:00:00,533685587.469386,44529.652465275925,86531744.18874969,173690957.55979295,0.0,253451924.59275989,19936047.13679447,30384.33882352941,7877500.757112378,0.0,7877500.757112378 
 07/28  09:00:00,516345759.185243,0.0,98932548.81546839,173690957.55979295,0.0,223397067.4499028,20294801.021255249,30384.338823529408,7877967.562623544,0.0,7877967.562623544 
 07/28  10:00:00,527547676.4857411,0.0,116719596.11006359,173690957.55979295,0.0,216461331.18616648,20645407.290894487,30384.338823529408,3975157.659509199,0.0,3975157.659509199 
 07/28  11:00:00,558955592.6203976,0.0,139192307.90156008,173690957.55979295,0.0,223397067.4499028,22644875.370318146,30384.338823529408,7880056.435883016,0.0,7880056.435883016 
 07/28  12:00:00,554416032.1100854,0.0,137855068.64387665,173690957.55979295,0.0,221437412.82482205,21402208.742769965,30384.338823529408,11788437.415290546,0.0,11788437.415290546 
 07/28  13:00:00,576645725.0160833,0.0,148793564.09849549,173690957.55979295,0.0,229176847.66968299,24953971.349288357,30384.338823529408,7882593.749337269,0.0,7882593.749337269 
 07/28  14:00:00,576618384.9470091,0.0,160965919.81408606,173690957.55979295,0.0,216461331.18616648,25469792.04814008,30384.338823529408,3974397.923302227,0.0,3974397.923302227 
 07/28  15:00:00,596575477.6357033,0.0,178616433.15794233,173690957.55979295,0.0,216461331.18616648,27776371.392977939,30384.338823529408,7876520.432896834,0.0,7876520.432896834 
 07/28  16:00:00,620546290.0101193,0.0,189519097.404136,173690957.55979295,0.0,226864935.58177094,30440915.125595929,30384.338823529408,7879653.976259384,0.0,7879653.976259384 
 07/28  17:00:00,570039076.9067931,0.0,180050211.18085868,135092966.9909501,0.0,226061237.00064618,28804277.395514307,30384.338823529408,3973296.320359306,0.0,3973296.320359306 
 07/28  18:00:00,396543347.84435269,0.0,149657423.43272759,96494976.4221072,0.0,129665444.23400118,20695119.416693193,30384.338823529408,3972705.580124117,0.0,3972705.580124117 
 07/28  19:00:00,370748193.8144739,0.0,134882107.12294517,96494976.4221072,0.0,120417795.88235286,18922930.048245245,30384.338823529408,3971928.6915382489,0.0,3971928.6915382489 
 07/28  20:00:00,313844364.8870435,0.0,96104313.19398898,57896985.85326433,44412000.0,101118800.5979314,14281880.903035235,30384.338823529408,3972199.6680186137,0.0,3972199.6680186137 
 07/28  21:00:00,309809919.92483219,0.0,88364662.78439704,57896985.85326433,53294400.0,96494976.4221072,13728510.526240122,30384.338823529408,72000.0,0.0,72000.0 
 07/28  22:00:00,149819760.76093073,0.0,0.0,19298995.284421438,53294400.0,77195981.13768575,0.0,30384.33882352941,72000.0,0.0,72000.0 
 07/28  23:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,3970449.2729852909,0.0,3970449.2729852909 
 07/28  24:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 07/29  01:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,3970699.8704086437,0.0,3970699.8704086437 
 07/29  02:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 07/29  03:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,3970343.1085837,0.0,3970343.1085837 
 07/29  04:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 07/29  05:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 07/29  06:00:00,158134615.51501376,2903615.516009114,44709609.53539632,19298995.284421438,0.0,77195981.13768575,13996029.702677602,30384.33882352941,3971081.779069456,0.0,3971081.779069456 
 07/29  07:00:00,199195695.18995244,3356131.8373866744,66844670.99592219,19298995.284421438,0.0,95691277.84098245,13974234.89241613,30384.338823529408,3971442.14849313,0.0,3971442.14849313 
 07/29  08:00:00,317536385.0664061,854203.6787070681,92039445.73616176,96494976.4221072,0.0,112678361.03749182,15439013.853114635,30384.338823529408,72000.0,0.0,72000.0 
 07/29  09:00:00,342806101.44927456,0.0,109627472.69570694,96494976.4221072,0.0,120770053.34518413,15883214.647452709,30384.338823529408,3972584.284642006,0.0,3972584.284642006 
 07/29  10:00:00,346709908.0535803,0.0,117033987.92801972,96494976.4221072,0.0,117302185.21331601,15848374.151313827,30384.338823529408,3972408.6545325929,0.0,3972408.6545325929 
 07/29  11:00:00,361746182.2878477,0.0,123734627.79933904,96494976.4221072,0.0,125393877.5210083,16092316.206569603,30384.338823529408,3972912.646242748,0.0,3972912.646242748 
 07/29  12:00:00,365590899.71236,0.0,132174440.33753175,96494976.4221072,0.0,120770053.34518413,16121045.268713415,30384.338823529408,3972517.2386144229,0.0,3972517.2386144229 
 07/29  13:00:00,360914614.88731059,0.0,136167379.85201986,96494976.4221072,0.0,111522404.99353579,16699469.28082423,30384.338823529408,3972400.515997251,0.0,3972400.515997251 
 07/29  14:00:00,252493556.0003742,0.0,131153068.67720172,28948492.926632167,0.0,76794131.8471234,15567478.210593343,30384.338823529408,3971658.2283519038,0.0,3971658.2283519038 
 07/29  15:00:00,254943846.92795069,0.0,137994987.51402463,28948492.926632167,0.0,72170307.67129924,15799674.477171112,30384.338823529408,3970681.2066484496,0.0,3970681.2066484496 
 07/29  16:00:00,262449795.80995257,0.0,144148704.41571266,28948492.926632167,0.0,73326263.71525528,15995950.413528946,30384.338823529408,3971524.2948581215,0.0,3971524.2948581215 
 07/29  17:00:00,219757276.99358744,0.0,130825146.19346345,9649497.642210719,0.0,64832722.11700059,14419526.702089157,30384.338823529408,72000.0,0.0,72000.0 
 07/29  18:00:00,102261374.46425423,0.0,30892037.636722004,9649497.642210719,0.0,57896985.85326433,3792468.9932336707,30384.33882352941,3971062.263446914,0.0,3971062.263446914 
 07/29  19:00:00,111350886.82401978,0.0,38718607.13566562,9649497.642210719,0.0,57896985.85326433,5055411.854055597,30384.33882352941,72000.0,0.0,72000.0 
 07/29  20:00:00,124781175.31254158,0.0,11285513.031099637,9649497.642210719,44412000.0,57896985.85326433,1506794.4471433836,30384.338823529408,3970512.156526805,0.0,3970512.156526805 
 07/29  21:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 07/29  22:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,3970337.165917284,0.0,3970337.165917284 
 07/29  23:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 07/29  24:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 07/30  01:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,3970338.1169826828,0.0,3970338.1169826828 
 07/30  02:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 07/30  03:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 07/30  04:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,3970259.5507936615,0.0,3970259.5507936615 
 07/30  05:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 07/30  06:00:00,67576867.83429857,0.0,0.0,9649497.642210719,0.0,57896985.85326433,0.0,30384.338823529408,3970329.8034437454,0.0,3970329.8034437454 
 07/30  07:00:00,107797597.58253002,0.0,33680661.269462298,9649497.642210719,0.0,57896985.85326433,6540068.478769163,30384.33882352941,72000.0,0.0,72000.0 
 07/30  08:00:00,141793082.1166715,0.0,63980906.06202297,9649497.642210719,0.0,57896985.85326433,10235308.220349975,30384.33882352941,72000.0,0.0,72000.0 
 07/30  09:00:00,137982431.93443913,0.0,61462497.19997169,9649497.642210719,0.0,57896985.85326433,8943066.900168848,30384.33882352941,3970660.703996205,0.0,3970660.703996205 
 07/30  10:00:00,156961716.30616824,0.0,78253716.56218903,9649497.642210719,0.0,57896985.85326433,11131131.909680622,30384.33882352941,72000.0,0.0,72000.0 
 07/30  11:00:00,140425816.77568815,0.0,63940619.87162447,9649497.642210719,0.0,57896985.85326433,8908329.069765106,30384.33882352941,3970994.8180927296,0.0,3970994.8180927296 
 07/30  12:00:00,152482521.2534479,0.0,74663143.59618184,9649497.642210719,0.0,57896985.85326433,10242509.822967483,30384.33882352941,72000.0,0.0,72000.0 
 07/30  13:00:00,140590927.22645305,0.0,64232906.43534686,9649497.642210719,0.0,57896985.85326433,8781152.956807616,30384.33882352941,3971246.221853523,0.0,3971246.221853523 
 07/30  14:00:00,159741316.41024638,0.0,81400368.38242695,9649497.642210719,0.0,57896985.85326433,10764080.19352085,30384.33882352941,72000.0,0.0,72000.0 
 07/30  15:00:00,140403251.77446816,0.0,64454886.20232703,9649497.642210719,0.0,57896985.85326433,8371497.737842547,30384.33882352941,3970789.251851633,0.0,3970789.251851633 
 07/30  16:00:00,162065242.01272676,0.0,83567764.48446726,9649497.642210719,0.0,57896985.85326433,10920609.693960943,30384.33882352941,72000.0,0.0,72000.0 
 07/30  17:00:00,145711433.9227585,0.0,69170122.98937474,9649497.642210719,0.0,57896985.85326433,8964443.0990852,30384.33882352941,72000.0,0.0,72000.0 
