,Time,datetime,T_OA,HgloHor1,Core_OccN,CORE_IntGaiTot,Core_HeaPow,Core_FanPow,Core_OAVol,P1_OccN,P1_IntGaiTot,P1_HeaPow,P1_FanPow,P1_OAVol,P2_OccN,P2_IntGaiTot,P2_HeaPow,P2_FanPow,P2_OAVol,P3_OccN,P3_IntGaiTot,P3_HeaPow,P3_FanPow,P3_OAVol,P4_OccN,P4_IntGaiTot,P4_HeaPow,P4_FanPow,P4_OAVol
529610,31863000,2020-01-04 18:50:00,268.33334,0.0,0.805475780409042,1223.87663044909,0.0,518.09155,0.0026195906,0.610602798708289,927.777735844995,576.2318,380.4527,0.00041846122,0.36221743810549,550.369692572659,314.4318,351.3947,665.8265,0.610602798708289,927.777735844995,544.8368,397.97974,0.3755407,0.36221743810549,550.369692572659,329.32123,340.0133,3.0230722e-05
529615,31863300,2020-01-04 18:55:00,268.24167,0.0,0.805475780409042,1223.87663044909,0.0,518.09155,0.0026195906,0.610602798708289,927.777735844995,603.64453,380.4527,0.00041846122,0.36221743810549,550.369692572659,332.6338,351.3947,684.0285,0.610602798708289,927.777735844994,570.0164,397.97974,0.3755407,0.36221743810549,550.369692572659,347.64728,340.0133,3.0230784e-05
529620,31863600,2020-01-04 19:00:00,268.15,0.0,0.805475780409042,1223.87663044909,0.0,518.09155,0.0026195906,0.610602798708289,927.777735844995,604.85187,380.4527,0.00041846122,0.36221743810549,550.369692572659,332.73563,351.3947,684.1304,0.610602798708289,927.777735844995,571.0467,397.97974,0.3755407,0.36221743810549,550.369692572659,347.77386,340.01328,3.0230838e-05
529625,31863900,2020-01-04 19:05:00,268.07114,0.0,0.805475780409042,1223.87663044909,0.0,518.09155,0.0026195906,0.610602798708289,927.777735844995,624.5245,380.4527,0.00041846122,0.36221743810549,550.369692572659,345.96103,351.3947,697.3557,0.610602798708289,927.777735844995,588.9922,397.97974,0.3755407,0.36221743810549,550.369692572659,360.79968,340.01328,3.0230887e-05
529630,31864200,2020-01-04 19:10:00,268.01605,0.0,0.805475780409042,1223.87663044909,0.0,518.09155,0.0026195906,0.610602798708289,927.777735844995,625.412,380.4527,0.00041846122,0.36221743810549,550.369692572659,346.04984,351.3947,697.4445,0.610602798708289,927.777735844994,589.7473,397.97974,0.3755407,0.36221743810549,550.369692572659,360.90466,340.01328,3.023093e-05
529635,31864500,2020-01-04 19:15:00,267.98187,0.0,0.805475780409042,1223.87663044909,0.0,518.09155,0.0026195906,0.610602798708289,927.777735844995,642.5035,380.4527,0.00041846122,0.36221743810549,550.369692572659,357.40164,351.3947,708.7963,0.610602798708289,927.777735844995,604.94037,397.97974,0.3755407,0.36221743810549,550.369692572659,371.86917,340.01328,3.0230969e-05
529640,31864800,2020-01-04 19:20:00,267.9658,0.0,0.805475780409042,1223.87663044909,0.0,518.09155,0.0026195906,0.610602798708289,927.777735844995,643.259,380.4527,0.00041846122,0.36221743810549,550.369692572659,357.47644,351.3947,708.87115,0.610602798708289,927.777735844994,605.5647,397.97974,0.3755407,0.36221743810549,550.369692572659,371.95612,340.01328,3.0231002e-05
529645,31865100,2020-01-04 19:25:00,267.96497,0.0,0.805475780409042,1223.87663044909,0.0,518.09155,0.0026195906,0.610602798708289,927.777735844995,658.5594,380.4527,0.00041846122,0.36221743810549,550.369692572659,367.48633,351.3947,718.88104,0.610602798708289,927.777735844994,619.11835,397.97974,0.3755407,0.36221743810549,550.369692572659,381.67886,340.01328,3.0231033e-05
529650,31865400,2020-01-04 19:30:00,267.97662,0.0,0.805475780409042,1223.87663044909,0.0,518.09155,0.0026195906,0.610602798708289,927.777735844995,659.2228,380.4527,0.00041846122,0.36221743810549,550.369692572659,367.55106,351.3947,718.94574,0.610602798708289,927.777735844994,619.66254,397.97974,0.3755407,0.36221743810549,550.369692572659,381.75476,340.01328,3.023106e-05
529655,31865700,2020-01-04 19:35:00,267.99792,0.0,0.805475780409042,1223.87663044909,0.0,518.09155,0.0026195906,0.610602798708289,927.777735844995,672.7915,380.4527,0.00041846122,0.36221743810549,550.369692572659,376.3328,351.3947,727.7275,0.610602798708289,927.777735844994,631.49384,397.97974,0.3755407,0.36221743810549,550.369692572659,390.2103,340.01328,3.0231084e-05
529660,31866000,2020-01-04 19:40:00,268.026,0.0,0.805475780409042,1223.87663044909,0.0,518.09155,0.0026195906,0.610602798708289,927.777735844995,673.3706,380.4527,0.00041846122,0.36221743810549,550.369692572659,376.38873,351.3947,727.78345,0.610602798708289,927.777735844995,631.95966,397.97974,0.3755407,0.36221743810549,550.369692572659,390.27548,340.01328,3.0231104e-05
529665,31866300,2020-01-04 19:45:00,268.05807,0.0,0.805475780409042,1223.87663044909,0.0,518.09155,0.0026195906,0.610602798708289,927.777735844995,685.3399,380.4527,0.00041846122,0.36221743810549,550.369692572659,384.1037,351.3947,735.4984,0.610602798708289,927.777735844995,642.22314,397.97974,0.3755407,0.36221743810549,550.369692572659,397.63113,340.01328,3.0231122e-05
529670,31866600,2020-01-04 19:50:00,268.09134,0.0,0.805475780409042,1223.87663044909,0.0,518.09155,0.0026195906,0.610602798708289,927.777735844995,685.9696,380.4527,0.00041846122,0.36221743810549,550.369692572659,384.18942,351.3947,735.5841,0.610602798708289,927.777735844994,642.72614,397.97974,0.3755407,0.36221743810549,550.369692572659,397.72482,340.01328,3.0231138e-05
529675,31866900,2020-01-04 19:55:00,268.1229,0.0,0.805475780409042,1223.87663044909,0.0,518.09155,0.0026195906,0.610602798708289,927.777735844995,696.7693,380.4527,0.00041846122,0.36221743810549,550.369692572659,391.05334,351.3947,742.44806,0.610602798708289,927.777735844994,651.8368,397.97974,0.3755407,0.36221743810549,550.369692572659,404.21515,340.01328,3.0231153e-05
529680,31867200,2020-01-04 20:00:00,268.15,0.0,0.402737890204521,1014.51672122454,0.0,518.09155,0.0026195906,0.305301399354144,769.069367922498,697.33655,380.4527,0.00041846122,0.181108719052745,456.22184628633,391.12943,351.3947,742.5241,0.305301399354144,769.069367922497,652.28253,397.97974,0.3755407,0.181108719052745,456.221846286329,404.2976,340.01328,3.0231166e-05
529685,31867500,2020-01-04 20:05:00,268.18225,0.0,0.402737890204521,1014.51672122454,0.0,518.09155,0.0026195906,0.305301399354144,769.069367922498,742.6851,380.4527,0.00041846122,0.181108719052745,456.221846286329,420.16272,351.3947,771.55743,0.305301399354144,769.069367922497,697.0093,397.97974,0.3755407,0.181108719052745,456.221846286329,433.4853,340.01328,3.0231178e-05
529690,31867800,2020-01-04 20:10:00,268.2289,0.0,0.402737890204521,1014.51672122454,0.0,518.09155,0.0026195906,0.305301399354144,769.069367922498,744.16864,380.4527,0.00041846122,0.181108719052745,456.221846286329,420.2385,351.3947,771.6332,0.305301399354144,769.069367922497,698.3451,397.97974,0.3755407,0.181108719052745,456.22184628633,433.59122,340.01328,3.0231187e-05
529695,31868100,2020-01-04 20:15:00,268.28665,0.0,0.402737890204521,1014.51672122454,0.0,518.09155,0.0026195906,0.305301399354144,769.069367922498,761.44,380.4527,0.00041846122,0.181108719052745,456.22184628633,431.37613,351.3947,782.7708,0.305301399354144,769.069367922497,714.9558,397.97974,0.3755407,0.181108719052745,456.221846286329,444.99423,340.01328,3.0231196e-05
529700,31868400,2020-01-04 20:20:00,268.3521,0.0,0.402737890204521,1014.51672122454,0.0,518.09155,0.0026195906,0.305301399354144,769.069367922497,762.1577,380.4527,0.00041846122,0.181108719052745,456.22184628633,431.44498,351.3947,782.8397,0.305301399354144,769.069367922497,715.5926,397.97974,0.3755407,0.181108719052745,456.22184628633,445.08002,340.01328,3.0231206e-05
529705,31868700,2020-01-04 20:25:00,268.4219,0.0,0.402737890204521,1014.51672122454,0.0,518.09155,0.0026195906,0.305301399354144,769.069367922497,774.1464,380.4527,0.00041846122,0.181108719052745,456.22184628633,439.3399,351.3947,790.7346,0.305301399354144,769.069367922497,726.973,397.97974,0.3755407,0.181108719052745,456.22184628633,453.2423,340.01328,3.0231213e-05
529710,31869000,2020-01-04 20:30:00,268.49268,0.0,0.402737890204521,1014.51672122454,0.0,518.09155,0.0026195906,0.305301399354144,769.069367922498,774.7575,380.4527,0.00041846122,0.181108719052745,456.221846286329,439.4255,351.3947,790.8202,0.305301399354144,769.069367922497,727.5127,397.97974,0.3755407,0.181108719052745,456.22184628633,453.34418,340.01328,3.0231218e-05
529715,31869300,2020-01-04 20:35:00,268.5611,0.0,0.402737890204521,1014.51672122454,0.0,518.09155,0.0026195906,0.305301399354144,769.069367922498,786.7273,380.4527,0.00041846122,0.181108719052745,456.22184628633,447.03137,351.3947,798.4261,0.305301399354144,769.069367922497,738.91943,397.97974,0.3755407,0.181108719052745,456.221846286329,461.2506,340.01328,3.0231224e-05
529720,31869600,2020-01-04 20:40:00,268.62378,0.0,0.402737890204521,1014.51672122454,0.0,518.09155,0.0026195906,0.305301399354144,769.069367922498,787.3384,380.4527,0.00041846122,0.181108719052745,456.22184628633,447.11368,351.3947,798.5084,0.305301399354144,769.069367922497,739.46173,397.97974,0.3755407,0.181108719052745,456.22184628633,461.3491,340.01328,3.023123e-05
529725,31869900,2020-01-04 20:45:00,268.67737,0.0,0.402737890204521,1014.51672122454,0.0,518.09155,0.0026195906,0.305301399354144,769.069367922498,798.13586,380.4527,0.00041846122,0.181108719052745,456.221846286329,453.89883,351.3947,805.2936,0.305301399354144,769.069367922497,749.73987,397.97974,0.3755407,0.181108719052745,456.22184628633,468.45215,340.01328,3.0231233e-05
529730,31870200,2020-01-04 20:50:00,268.7185,0.0,0.402737890204521,1014.51672122454,0.0,518.09155,0.0026195906,0.305301399354144,769.069367922497,798.69104,380.4527,0.00041846122,0.181108719052745,456.22184628633,453.9725,351.3947,805.3672,0.305301399354144,769.069367922497,750.2328,397.97974,0.3755407,0.181108719052745,456.221846286329,468.5408,340.01328,3.0231236e-05
529735,31870500,2020-01-04 20:55:00,268.74384,0.0,0.402737890204521,1014.51672122454,0.0,518.09155,0.0026195906,0.305301399354144,769.069367922498,808.234,380.4527,0.00041846122,0.181108719052745,456.221846286329,459.8916,351.3947,811.2863,0.305301399354144,769.069367922497,759.3062,397.97974,0.3755407,0.181108719052745,456.221846286329,474.82266,340.01328,3.023124e-05
529740,31870800,2020-01-04 21:00:00,268.75,0.0,0.402737890204521,1014.51672122454,0.0,518.09155,0.0026195906,0.305301399354144,769.069367922498,808.7346,380.4527,0.00041846122,0.181108719052745,456.22184628633,459.95657,351.3947,811.35126,0.305301399354144,769.069367922497,759.7519,397.97974,0.3755407,0.181108719052745,456.221846286329,474.90176,340.01328,3.0231244e-05
529745,31871100,2020-01-04 21:05:00,268.74136,0.0,0.402737890204521,1014.51672122454,0.0,518.09155,0.0026195906,0.305301399354144,769.069367922497,820.93256,380.4527,0.00041846122,0.181108719052745,456.221846286329,467.47708,351.3947,818.87177,0.305301399354144,769.069367922497,770.68866,397.97974,0.3755407,0.181108719052745,456.22184628633,482.55148,340.01328,3.0231247e-05
529750,31871400,2020-01-04 21:10:00,268.7247,0.0,0.402737890204521,1014.51672122454,0.0,518.09155,0.0026195906,0.305301399354144,769.069367922497,821.5837,380.4527,0.00041846122,0.181108719052745,456.221846286329,467.56042,351.3947,818.95514,0.305301399354144,769.069367922497,771.23737,397.97974,0.3755407,0.181108719052745,456.221846286329,482.64856,340.01328,3.023125e-05
529755,31871700,2020-01-04 21:15:00,268.70013,0.0,0.402737890204521,1014.51672122454,0.0,518.09155,0.0026195906,0.305301399354144,769.069367922498,833.5327,380.4527,0.00041846122,0.181108719052745,456.22184628633,474.81134,351.3947,826.20605,0.305301399354144,769.069367922497,781.84656,397.97974,0.3755407,0.181108719052745,456.221846286329,490.06927,340.01328,3.0231251e-05
529760,31872000,2020-01-04 21:20:00,268.66785,0.0,0.402737890204521,1014.51672122454,0.0,518.09155,0.0026195906,0.305301399354144,769.069367922498,834.1759,380.4527,0.00041846122,0.181108719052745,456.221846286329,474.8921,351.3947,826.2868,0.305301399354144,769.069367922497,782.38464,397.97974,0.3755407,0.181108719052745,456.221846286329,490.1638,340.01328,3.0231253e-05
529765,31872300,2020-01-04 21:25:00,268.62796,0.0,0.402737890204521,1014.51672122454,0.0,518.09155,0.0026195906,0.305301399354144,769.069367922498,845.6144,380.4527,0.00041846122,0.181108719052745,456.22184628633,481.82477,351.3947,833.2195,0.305301399354144,769.069367922497,792.52997,397.97974,0.3755407,0.181108719052745,456.221846286329,497.27652,340.01328,3.0231255e-05
529770,31872600,2020-01-04 21:30:00,268.5807,0.0,0.402737890204521,1014.51672122454,0.0,518.09155,0.0026195906,0.305301399354144,769.069367922497,846.2357,380.4527,0.00041846122,0.181108719052745,456.221846286329,481.90234,351.3947,833.29706,0.305301399354144,769.069367922497,793.0507,397.97974,0.3755407,0.181108719052745,456.221846286329,497.36746,340.01328,3.0231256e-05
529775,31872900,2020-01-04 21:35:00,268.52612,0.0,0.402737890204521,1014.51672122454,0.0,518.09155,0.0026195906,0.305301399354144,769.069367922498,857.42017,380.4527,0.00041846122,0.181108719052745,456.221846286329,488.6549,351.3947,840.0496,0.305301399354144,769.069367922497,802.93396,397.97974,0.3755407,0.181108719052745,456.221846286329,504.3016,340.01328,3.0231258e-05
529780,31873200,2020-01-04 21:40:00,268.46448,0.0,0.402737890204521,1014.51672122454,0.0,518.09155,0.0026195906,0.305301399354144,769.069367922498,858.03314,380.4527,0.00041846122,0.181108719052745,456.22184628633,488.73087,351.3947,840.12555,0.305301399354144,769.069367922497,803.4471,397.97974,0.3755407,0.181108719052745,456.22184628633,504.39062,340.01328,3.0231258e-05
529785,31873500,2020-01-04 21:45:00,268.39587,0.0,0.402737890204521,1014.51672122454,0.0,518.09155,0.0026195906,0.305301399354144,769.069367922497,869.0044,380.4527,0.00041846122,0.181108719052745,456.221846286329,495.32852,351.3947,846.7232,0.305301399354144,769.069367922497,813.1093,397.97974,0.3755407,0.181108719052745,456.22184628633,511.17465,340.01328,3.023126e-05
529790,31873800,2020-01-04 21:50:00,268.3205,0.0,0.402737890204521,1014.51672122454,0.0,518.09155,0.0026195906,0.305301399354144,769.069367922498,869.6108,380.4527,0.00041846122,0.181108719052745,456.221846286329,495.40308,351.3947,846.7978,0.305301399354144,769.069367922497,813.61664,397.97974,0.3755407,0.181108719052745,456.22184628633,511.2621,340.01328,3.023126e-05
529795,31874100,2020-01-04 21:55:00,268.2385,0.0,0.402737890204521,1014.51672122454,0.0,518.09155,0.0026195906,0.305301399354144,769.069367922497,880.5832,380.4527,0.00041846122,0.181108719052745,456.221846286329,501.98245,351.3947,853.37714,0.305301399354144,769.069367922497,823.2592,397.97974,0.3755407,0.181108719052745,456.221846286329,518.03546,340.01328,3.0231262e-05
529800,31874400,2020-01-04 22:00:00,268.15,0.0,0.402737890204521,853.485358824543,0.0,518.09155,0.0026195906,0.305301399354144,646.997167922498,881.1942,380.4527,0.00041846122,0.181108719052745,383.807046286329,502.05716,351.3947,853.45184,0.305301399354144,646.997167922497,823.77045,397.97974,0.3755407,0.181108719052745,383.807046286329,518.12305,340.01328,3.0231262e-05
529805,31874700,2020-01-04 22:05:00,268.05832,0.0,0.402737890204521,853.485358824543,0.0,5.8994293,0.0001148732,0.305301399354144,646.997167922498,0.0,7.486922,-8.541605e-05,0.181108719052745,383.807046286329,0.0,7.4854245,7.4854245,0.305301399354144,646.997167922497,0.0,7.128908,0.0982116,0.181108719052745,383.807046286329,0.0,7.749627,-1.0770721e-05
529810,31875000,2020-01-04 22:10:00,267.96667,0.0,0.402737890204521,853.485358824543,0.0,5.8988,0.0001435879,0.305301399354144,646.997167922498,0.0,7.4834714,-1.6857606e-05,0.181108719052745,383.807046286329,0.0,7.4849935,7.4849935,0.305301399354144,646.997167922497,0.0,7.1257877,0.098212875,0.181108719052745,383.807046286329,0.0,7.749176,-9.244653e-06
529815,31875300,2020-01-04 22:15:00,267.875,0.0,0.402737890204521,853.485358824543,0.0,5.8987174,0.00014740248,0.305301399354144,646.997167922498,0.0,7.4820304,1.1792645e-05,0.181108719052745,383.807046286329,0.0,7.484613,7.484613,0.305301399354144,646.997167922497,0.0,7.124519,0.0982134,0.181108719052745,383.807046286329,0.0,7.7487764,-7.894328e-06
529820,31875600,2020-01-04 22:20:00,267.78333,0.0,0.402737890204521,853.485358824543,0.0,5.898722,0.00014718453,0.305301399354144,646.997167922498,0.0,7.481445,2.343973e-05,0.181108719052745,383.807046286329,0.0,7.4842772,7.4842772,0.305301399354144,646.997167922497,0.0,7.1240187,0.0982136,0.181108719052745,383.807046286329,0.0,7.748423,-6.6997827e-06
529825,31875900,2020-01-04 22:25:00,267.69168,0.0,0.402737890204521,853.485358824543,0.0,5.898723,0.00014714756,0.305301399354144,646.997167922498,0.0,7.481237,2.756931e-05,0.181108719052745,383.807046286329,0.0,7.483986,7.483986,0.305301399354144,646.997167922497,0.0,7.123847,0.09821367,0.181108719052745,383.807046286329,0.0,7.7481155,-5.659742e-06
529830,31876200,2020-01-04 22:30:00,267.6,0.0,0.402737890204521,853.485358824543,0.0,5.898723,0.00014714515,0.305301399354144,646.997167922498,0.0,7.4811463,2.937727e-05,0.181108719052745,383.807046286329,0.0,7.4837294,7.4837294,0.305301399354144,646.997167922497,0.0,7.1237736,0.0982137,0.181108719052745,383.807046286329,0.0,7.747844,-4.742903e-06
529835,31876500,2020-01-04 22:35:00,267.50833,0.0,0.402737890204521,853.485358824543,0.0,5.898723,0.00014714494,0.305301399354144,646.997167922498,0.0,7.481104,3.0215737e-05,0.181108719052745,383.807046286329,0.0,7.4835024,7.4835024,0.305301399354144,646.997167922497,0.0,7.12374,0.09821372,0.181108719052745,383.807046286329,0.0,7.7476034,-3.9289466e-06
529840,31876800,2020-01-04 22:40:00,267.41666,0.0,0.402737890204521,853.485358824543,0.0,5.898723,0.00014714492,0.305301399354144,646.997167922498,0.0,7.4810843,3.060602e-05,0.181108719052745,383.807046286329,0.0,7.483301,7.483301,0.305301399354144,646.997167922497,0.0,7.123725,0.09821372,0.181108719052745,383.807046286329,0.0,7.747389,-3.20444e-06
529845,31877100,2020-01-04 22:45:00,267.325,0.0,0.402737890204521,853.485358824543,0.0,5.898723,0.00014714492,0.305301399354144,646.997167922498,0.0,7.481076,3.0778083e-05,0.181108719052745,383.807046286329,0.0,7.4831233,7.4831233,0.305301399354144,646.997167922497,0.0,7.1237187,0.098213725,0.181108719052745,383.807046286329,0.0,7.7472,-2.56484e-06
529850,31877400,2020-01-04 22:50:00,267.23334,0.0,0.402737890204521,853.485358824543,0.0,5.898723,0.00014714492,0.305301399354144,646.997167922498,0.0,7.4810715,3.0858173e-05,0.181108719052745,383.807046286329,0.0,7.482966,7.482966,0.305301399354144,646.997167922497,0.0,7.1237154,0.098213725,0.181108719052745,383.807046286329,0.0,7.747031,-1.9955257e-06
529855,31877700,2020-01-04 22:55:00,267.14166,0.0,0.402737890204521,853.485358824543,0.0,5.898723,0.00014714492,0.305301399354144,646.997167922498,0.0,7.48107,3.0893483e-05,0.181108719052745,383.807046286329,0.0,7.482827,7.482827,0.305301399354144,646.997167922497,0.0,7.1237144,0.098213725,0.181108719052745,383.807046286329,0.0,7.746883,-1.4929276e-06
529860,31878000,2020-01-04 23:00:00,267.05,0.0,0.402737890204521,772.969677624543,0.0,5.898723,0.00014714492,0.305301399354144,585.961067922498,0.0,7.481069,3.0908606e-05,0.181108719052745,347.599646286329,0.0,7.4827065,7.4827065,0.305301399354144,585.961067922497,0.0,7.1237135,0.098213725,0.181108719052745,347.599646286329,0.0,7.746753,-1.0547421e-06
529865,31878300,2020-01-04 23:05:00,266.95834,0.0,0.402737890204521,772.969677624543,0.0,5.898723,0.00014714492,0.305301399354144,585.961067922498,0.0,7.4810686,3.0916566e-05,0.181108719052745,347.599646286329,0.0,7.482598,7.482598,0.305301399354144,585.961067922497,0.0,7.1237135,0.098213725,0.181108719052745,347.599646286329,0.0,7.746636,-6.5875577e-07
