,timestamp,t_indoor_measured,t_indoor_predicted
2020-01-04 05:30:00,2020/01/04 05:30:00,18.42200411211593,18.410200663214653
2020-01-04 05:35:00,2020/01/04 05:35:00,18.40609537113977,18.394744605870358
2020-01-04 05:40:00,2020/01/04 05:40:00,18.392791158389286,18.379015927578166
2020-01-04 05:45:00,2020/01/04 05:45:00,18.379463949802243,18.363474515413316
2020-01-04 05:50:00,2020/01/04 05:50:00,18.370068919088453,18.348549886779097
2020-01-04 05:55:00,2020/01/04 05:55:00,18.360623596525386,18.334812396988184
2020-01-04 06:00:00,2020/01/04 06:00:00,17.92417226368883,18.322110864255535
2020-01-04 06:05:00,2020/01/04 06:05:00,17.312691015840812,18.21572101122547
2020-01-04 06:10:00,2020/01/04 06:10:00,17.15072678294348,18.01854136337556
2020-01-04 06:15:00,2020/01/04 06:15:00,16.992429414752337,17.63868434305857
2020-01-04 06:20:00,2020/01/04 06:20:00,17.122718977550278,17.394624679833328
2020-01-04 06:25:00,2020/01/04 06:25:00,17.247232296767095,17.227656765083736
2020-01-04 06:30:00,2020/01/04 06:30:00,17.236561291326666,17.193456798826503
2020-01-04 06:35:00,2020/01/04 06:35:00,17.229830026467994,17.1526995781594
2020-01-04 06:40:00,2020/01/04 06:40:00,17.167489414703027,17.153555075224347
2020-01-04 06:45:00,2020/01/04 06:45:00,17.11018870422066,17.129439031096126
2020-01-04 06:50:00,2020/01/04 06:50:00,17.09090042718708,17.11488064882309
2020-01-04 06:55:00,2020/01/04 06:55:00,17.07347532856511,17.092380481625923
2020-01-04 07:00:00,2020/01/04 07:00:00,17.129277798884573,17.08135544137849
2020-01-04 07:05:00,2020/01/04 07:05:00,17.182681831970285,17.09081487027953
2020-01-04 07:10:00,2020/01/04 07:10:00,17.17133561974032,17.123794803438898
2020-01-04 07:15:00,2020/01/04 07:15:00,17.16076595012811,17.141267696251475
2020-01-04 07:20:00,2020/01/04 07:20:00,17.159218583353947,17.15330501933073
2020-01-04 07:25:00,2020/01/04 07:25:00,17.157023573234653,17.162977143030275
2020-01-04 07:30:00,2020/01/04 07:30:00,17.166382154227506,17.175294105077626
2020-01-04 07:35:00,2020/01/04 07:35:00,17.174714310037245,17.191497795076543
2020-01-04 07:40:00,2020/01/04 07:40:00,17.1798238759456,17.210110062948957
2020-01-04 07:45:00,2020/01/04 07:45:00,17.184716632786717,17.227905308136712
2020-01-04 07:50:00,2020/01/04 07:50:00,22.26724207908876,17.245849800685676
2020-01-04 07:55:00,2020/01/04 07:55:00,23.902563817662042,22.051080802572756
2020-01-04 08:00:00,2020/01/04 08:00:00,21.93762701492301,21.283566844820143
2020-01-04 08:05:00,2020/01/04 08:05:00,20.057776848622325,20.98860667625263
2020-01-04 08:10:00,2020/01/04 08:10:00,20.362892543718942,20.601642201883976
2020-01-04 08:15:00,2020/01/04 08:15:00,20.65531212632402,20.776187301748735
2020-01-04 08:20:00,2020/01/04 08:20:00,20.96819051832142,20.805823902340933
2020-01-04 08:25:00,2020/01/04 08:25:00,21.095469535641485,20.87510533056752
2020-01-04 08:30:00,2020/01/04 08:30:00,20.812456819650833,20.889334446632688
2020-01-04 08:35:00,2020/01/04 08:35:00,20.50579964879995,20.81779965869822
2020-01-04 08:40:00,2020/01/04 08:40:00,20.599630865514428,20.76252170464926
2020-01-04 08:45:00,2020/01/04 08:45:00,20.618628104047957,20.80036859599005
2020-01-04 08:50:00,2020/01/04 08:50:00,20.66445574571071,20.796997013626765
2020-01-04 08:55:00,2020/01/04 08:55:00,20.65829668238308,20.810022704276264
2020-01-04 09:00:00,2020/01/04 09:00:00,20.6454178332055,20.806296379521598
2020-01-04 09:05:00,2020/01/04 09:05:00,20.622898344057944,20.80469431777709
2020-01-04 09:10:00,2020/01/04 09:10:00,20.667152031462138,20.799938145524322
2020-01-04 09:15:00,2020/01/04 09:15:00,20.696711612635738,20.812114188311625
2020-01-04 09:20:00,2020/01/04 09:20:00,20.725476371536956,20.816519305663974
2020-01-04 09:25:00,2020/01/04 09:25:00,20.736936992704443,20.822661570609853
2020-01-04 09:30:00,2020/01/04 09:30:00,20.744718743745693,20.824341604395954
2020-01-04 09:35:00,2020/01/04 09:35:00,20.731906331604193,20.825948603858137
2020-01-04 09:40:00,2020/01/04 09:40:00,20.73951120334243,20.82257159079336
2020-01-04 09:45:00,2020/01/04 09:45:00,20.72188932990821,20.82531729829475
2020-01-04 09:50:00,2020/01/04 09:50:00,20.72632976914872,20.82042461507706
2020-01-04 09:55:00,2020/01/04 09:55:00,20.703336834640822,20.822718636908746
2020-01-04 10:00:00,2020/01/04 10:00:00,20.704703114509357,20.81663486131316
2020-01-04 10:05:00,2020/01/04 10:05:00,20.678717938651005,20.81845504943783
2020-01-04 10:10:00,2020/01/04 10:10:00,20.67916176147429,20.811755632500308
2020-01-04 10:15:00,2020/01/04 10:15:00,20.65211851216901,20.813528622142826
2020-01-04 10:20:00,2020/01/04 10:20:00,20.652711776830756,20.806629962078546
2020-01-04 10:25:00,2020/01/04 10:25:00,20.628336461805702,20.80855660414676
2020-01-04 10:30:00,2020/01/04 10:30:00,20.62251080648474,20.802223679057988
2020-01-04 10:35:00,2020/01/04 10:35:00,20.606698474844734,20.80237061907684
2020-01-04 10:40:00,2020/01/04 10:40:00,20.61633071359182,20.79856998791314
2020-01-04 10:45:00,2020/01/04 10:45:00,20.6176933686574,20.801870365885236
2020-01-04 10:50:00,2020/01/04 10:50:00,20.63134685501143,20.80143032353874
2020-01-04 10:55:00,2020/01/04 10:55:00,20.64618912321066,20.80489823744051
2020-01-04 11:00:00,2020/01/04 11:00:00,20.66857229344822,20.807729798548394
2020-01-04 11:05:00,2020/01/04 11:05:00,20.698502445443467,20.8125033355563
2020-01-04 11:10:00,2020/01/04 11:10:00,20.723454684446892,20.81858860827583
2020-01-04 11:15:00,2020/01/04 11:15:00,20.754708087214453,20.823153169495072
2020-01-04 11:20:00,2020/01/04 11:20:00,20.77329740696308,20.82960748615949
2020-01-04 11:25:00,2020/01/04 11:25:00,20.793562956211815,20.83254378899818
2020-01-04 11:30:00,2020/01/04 11:30:00,20.80127900225267,20.83673510232842
2020-01-04 11:35:00,2020/01/04 11:35:00,20.80679138911978,20.83758989639142
2020-01-04 11:40:00,2020/01/04 11:40:00,20.81267236578634,20.838718739140745
2020-01-04 11:45:00,2020/01/04 11:45:00,20.80930994638453,20.839874618086867
2020-01-04 11:50:00,2020/01/04 11:50:00,20.80910228655813,20.8388004811535
2020-01-04 11:55:00,2020/01/04 11:55:00,20.79721386175146,20.839031814360794
2020-01-04 12:00:00,2020/01/04 12:00:00,20.696337575314487,20.836272213724953
2020-01-04 12:05:00,2020/01/04 12:05:00,20.703845127771444,20.812571634774486
2020-01-04 12:10:00,2020/01/04 12:10:00,20.805304496550605,20.82012865484694
2020-01-04 12:15:00,2020/01/04 12:15:00,20.887668316349732,20.842838322047783
2020-01-04 12:20:00,2020/01/04 12:20:00,20.892847131705366,20.8572720108333
2020-01-04 12:25:00,2020/01/04 12:25:00,20.893333318410953,20.85505390671949
2020-01-04 12:30:00,2020/01/04 12:30:00,20.880389368276553,20.855728479657557
2020-01-04 12:35:00,2020/01/04 12:35:00,20.88494385645629,20.852459620034097
2020-01-04 12:40:00,2020/01/04 12:40:00,20.913849804147162,20.854373540141523
2020-01-04 12:45:00,2020/01/04 12:45:00,20.945524868023426,20.8609183866908
2020-01-04 12:50:00,2020/01/04 12:50:00,20.955936709393427,20.86701080840311
2020-01-04 12:55:00,2020/01/04 12:55:00,20.967184970465212,20.867869572147697
2020-01-04 13:00:00,2020/01/04 13:00:00,21.06307006258038,20.8703528206089
2020-01-04 13:05:00,2020/01/04 13:05:00,21.040473824814853,20.892925130328763
2020-01-04 13:10:00,2020/01/04 13:10:00,20.939486468410337,20.882007929697693
2020-01-04 13:15:00,2020/01/04 13:15:00,20.844840000761508,20.860235620883486
2020-01-04 13:20:00,2020/01/04 13:20:00,20.84591952008151,20.842615527531734
2020-01-04 13:25:00,2020/01/04 13:25:00,20.836205935599878,20.84722067323719
2020-01-04 13:30:00,2020/01/04 13:30:00,20.83157774202857,20.843891204851047
2020-01-04 13:35:00,2020/01/04 13:35:00,20.808808844916882,20.843787161596367
2020-01-04 13:40:00,2020/01/04 13:40:00,20.78688926760219,20.838628108530713
2020-01-04 13:45:00,2020/01/04 13:45:00,20.75760749403878,20.83501572844392
2020-01-04 13:50:00,2020/01/04 13:50:00,20.75276145612156,20.82935997345089
2020-01-04 13:55:00,2020/01/04 13:55:00,20.745333727601235,20.830197242459747
2020-01-04 14:00:00,2020/01/04 14:00:00,27.19349970477765,20.828982352651906
2020-01-04 14:05:00,2020/01/04 14:05:00,27.289283076659956,26.899735226895473
2020-01-04 14:10:00,2020/01/04 14:10:00,24.09887270932967,24.054971692705067
2020-01-04 14:15:00,2020/01/04 14:15:00,21.0578756417446,23.23136866821187
2020-01-04 14:20:00,2020/01/04 14:20:00,20.49690834591496,22.1539408165209
2020-01-04 14:25:00,2020/01/04 14:25:00,19.93330770590933,21.38362180883024
2020-01-04 14:30:00,2020/01/04 14:30:00,26.764733955599695,20.849480307644626
2020-01-04 14:35:00,2020/01/04 14:35:00,27.25644493959487,26.962360897520625
2020-01-04 14:40:00,2020/01/04 14:40:00,23.918006717087565,24.200544753659756
2020-01-04 14:45:00,2020/01/04 14:45:00,20.739680316658905,23.397644965556935
2020-01-04 14:50:00,2020/01/04 14:50:00,20.486655033418117,22.28991072101809
2020-01-04 14:55:00,2020/01/04 14:55:00,20.214897919773364,21.537348971382926
2020-01-04 15:00:00,2020/01/04 15:00:00,20.124452755621235,21.053907855375314
2020-01-04 15:05:00,2020/01/04 15:05:00,20.035251465392037,20.74645655853891
2020-01-04 15:10:00,2020/01/04 15:10:00,20.033349265219613,20.557886343933944
2020-01-04 15:15:00,2020/01/04 15:15:00,20.031168534932647,20.426626972187478
2020-01-04 15:20:00,2020/01/04 15:20:00,20.004615103927563,20.331451751473082
2020-01-04 15:25:00,2020/01/04 15:25:00,19.980305818862348,20.230442973488607
2020-01-04 15:30:00,2020/01/04 15:30:00,19.9450112790081,20.13073158036343
2020-01-04 15:35:00,2020/01/04 15:35:00,19.91204514239581,20.023539815048878
