time,ElecLoads[core_zn],ElecLoads[perimeter_zn_1],ElecLoads[perimeter_zn_2],ElecLoads[perimeter_zn_3],ElecLoads[perimeter_zn_4],tdl
6537600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
6541200,805.1708,610.361,362.074,610.361,362.074,5
6544800,483.10248,366.2166,217.2444,366.2166,217.2444,20
6548400,483.10248,366.2166,217.2444,366.2166,217.2444,20
6552000,322.06832,244.1444,144.8296,244.1444,144.8296,20
6555600,322.06832,244.1444,144.8296,244.1444,144.8296,20
6559200,161.03416,122.0722,72.4148,122.0722,72.4148,20
6562800,80.51708,61.0361,36.2074,61.0361,36.2074,20
6566400,80.51708,61.0361,36.2074,61.0361,36.2074,20
6570000,80.51708,61.0361,36.2074,61.0361,36.2074,20
6573600,80.51708,61.0361,36.2074,61.0361,36.2074,20
6577200,80.51708,61.0361,36.2074,61.0361,36.2074,20
6580800,80.51708,61.0361,36.2074,61.0361,36.2074,20
6584400,80.51708,61.0361,36.2074,61.0361,36.2074,20
6588000,161.03416,122.0722,72.4148,122.0722,72.4148,20
6591600,161.03416,122.0722,72.4148,122.0722,72.4148,20
6595200,483.10248,366.2166,217.2444,366.2166,217.2444,20
6598800,483.10248,366.2166,217.2444,366.2166,217.2444,20
6602400,483.10248,366.2166,217.2444,366.2166,217.2444,20
6606000,483.10248,366.2166,217.2444,366.2166,217.2444,20
6609600,241.55124,183.1083,108.6222,183.1083,108.6222,20
6613200,241.55124,183.1083,108.6222,183.1083,108.6222,20
6616800,241.55124,183.1083,108.6222,183.1083,108.6222,5
6620400,241.55124,183.1083,108.6222,183.1083,108.6222,5
6624000,241.55124,183.1083,108.6222,183.1083,108.6222,5
6627600,80.51708,61.0361,36.2074,61.0361,36.2074,5
6631200,80.51708,61.0361,36.2074,61.0361,36.2074,20
6634800,80.51708,61.0361,36.2074,61.0361,36.2074,20
6638400,80.51708,61.0361,36.2074,61.0361,36.2074,20
6642000,80.51708,61.0361,36.2074,61.0361,36.2074,20
6645600,80.51708,61.0361,36.2074,61.0361,36.2074,20
6649200,80.51708,61.0361,36.2074,61.0361,36.2074,20
6652800,80.51708,61.0361,36.2074,61.0361,36.2074,20
6656400,80.51708,61.0361,36.2074,61.0361,36.2074,20
6660000,80.51708,61.0361,36.2074,61.0361,36.2074,20
6663600,80.51708,61.0361,36.2074,61.0361,36.2074,20
6667200,80.51708,61.0361,36.2074,61.0361,36.2074,20
6670800,80.51708,61.0361,36.2074,61.0361,36.2074,20
6674400,80.51708,61.0361,36.2074,61.0361,36.2074,20
6678000,80.51708,61.0361,36.2074,61.0361,36.2074,20
6681600,80.51708,61.0361,36.2074,61.0361,36.2074,20
6685200,80.51708,61.0361,36.2074,61.0361,36.2074,20
6688800,80.51708,61.0361,36.2074,61.0361,36.2074,20
6692400,80.51708,61.0361,36.2074,61.0361,36.2074,20
6696000,80.51708,61.0361,36.2074,61.0361,36.2074,20
6699600,80.51708,61.0361,36.2074,61.0361,36.2074,20
6703200,80.51708,61.0361,36.2074,61.0361,36.2074,5
6706800,80.51708,61.0361,36.2074,61.0361,36.2074,5
6710400,80.51708,61.0361,36.2074,61.0361,36.2074,5
6714000,80.51708,61.0361,36.2074,61.0361,36.2074,5
6717600,80.51708,61.0361,36.2074,61.0361,36.2074,20
6721200,80.51708,61.0361,36.2074,61.0361,36.2074,20
6724800,80.51708,61.0361,36.2074,61.0361,36.2074,20
6728400,80.51708,61.0361,36.2074,61.0361,36.2074,20
6732000,80.51708,61.0361,36.2074,61.0361,36.2074,20
6735600,80.51708,61.0361,36.2074,61.0361,36.2074,20
6739200,80.51708,61.0361,36.2074,61.0361,36.2074,20
6742800,80.51708,61.0361,36.2074,61.0361,36.2074,20
6746400,80.51708,61.0361,36.2074,61.0361,36.2074,20
6750000,80.51708,61.0361,36.2074,61.0361,36.2074,20
6753600,80.51708,61.0361,36.2074,61.0361,36.2074,20
6757200,161.03416,122.0722,72.4148,122.0722,72.4148,20
6760800,161.03416,122.0722,72.4148,122.0722,72.4148,20
6764400,483.10248,366.2166,217.2444,366.2166,217.2444,20
6768000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
6771600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
6775200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
6778800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
6782400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
6786000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
6789600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
6793200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
6796800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
6800400,805.1708,610.361,362.074,610.361,362.074,5
6804000,483.10248,366.2166,217.2444,366.2166,217.2444,20
6807600,483.10248,366.2166,217.2444,366.2166,217.2444,20
6811200,322.06832,244.1444,144.8296,244.1444,144.8296,20
6814800,322.06832,244.1444,144.8296,244.1444,144.8296,20
6818400,161.03416,122.0722,72.4148,122.0722,72.4148,20
6822000,80.51708,61.0361,36.2074,61.0361,36.2074,20
6825600,80.51708,61.0361,36.2074,61.0361,36.2074,20
6829200,80.51708,61.0361,36.2074,61.0361,36.2074,20
6832800,80.51708,61.0361,36.2074,61.0361,36.2074,20
6836400,80.51708,61.0361,36.2074,61.0361,36.2074,20
6840000,80.51708,61.0361,36.2074,61.0361,36.2074,20
6843600,161.03416,122.0722,72.4148,122.0722,72.4148,20
6847200,161.03416,122.0722,72.4148,122.0722,72.4148,20
6850800,483.10248,366.2166,217.2444,366.2166,217.2444,20
6854400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
6858000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
6861600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
6865200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
6868800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
6872400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
6876000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
6879600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
6883200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
6886800,805.1708,610.361,362.074,610.361,362.074,5
6890400,483.10248,366.2166,217.2444,366.2166,217.2444,20
6894000,483.10248,366.2166,217.2444,366.2166,217.2444,20
6897600,322.06832,244.1444,144.8296,244.1444,144.8296,20
6901200,322.06832,244.1444,144.8296,244.1444,144.8296,20
6904800,161.03416,122.0722,72.4148,122.0722,72.4148,20
6908400,80.51708,61.0361,36.2074,61.0361,36.2074,20
6912000,80.51708,61.0361,36.2074,61.0361,36.2074,20
6915600,80.51708,61.0361,36.2074,61.0361,36.2074,20
6919200,80.51708,61.0361,36.2074,61.0361,36.2074,20
6922800,80.51708,61.0361,36.2074,61.0361,36.2074,20
6926400,80.51708,61.0361,36.2074,61.0361,36.2074,20
6930000,161.03416,122.0722,72.4148,122.0722,72.4148,20
6933600,161.03416,122.0722,72.4148,122.0722,72.4148,20
6937200,483.10248,366.2166,217.2444,366.2166,217.2444,20
6940800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
6944400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
6948000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
6951600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
6955200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
6958800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
6962400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
6966000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
6969600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
6973200,805.1708,610.361,362.074,610.361,362.074,5
6976800,483.10248,366.2166,217.2444,366.2166,217.2444,20
6980400,483.10248,366.2166,217.2444,366.2166,217.2444,20
6984000,322.06832,244.1444,144.8296,244.1444,144.8296,20
6987600,322.06832,244.1444,144.8296,244.1444,144.8296,20
6991200,161.03416,122.0722,72.4148,122.0722,72.4148,20
6994800,80.51708,61.0361,36.2074,61.0361,36.2074,20
6998400,80.51708,61.0361,36.2074,61.0361,36.2074,20
7002000,80.51708,61.0361,36.2074,61.0361,36.2074,20
7005600,80.51708,61.0361,36.2074,61.0361,36.2074,20
7009200,80.51708,61.0361,36.2074,61.0361,36.2074,20
7012800,80.51708,61.0361,36.2074,61.0361,36.2074,20
7016400,161.03416,122.0722,72.4148,122.0722,72.4148,20
7020000,161.03416,122.0722,72.4148,122.0722,72.4148,20
7023600,483.10248,366.2166,217.2444,366.2166,217.2444,20
7027200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7030800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7034400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7038000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7041600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7045200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7048800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
7052400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
7056000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
7059600,805.1708,610.361,362.074,610.361,362.074,5
7063200,483.10248,366.2166,217.2444,366.2166,217.2444,20
7066800,483.10248,366.2166,217.2444,366.2166,217.2444,20
7070400,322.06832,244.1444,144.8296,244.1444,144.8296,20
7074000,322.06832,244.1444,144.8296,244.1444,144.8296,20
7077600,161.03416,122.0722,72.4148,122.0722,72.4148,20
7081200,80.51708,61.0361,36.2074,61.0361,36.2074,20
7084800,80.51708,61.0361,36.2074,61.0361,36.2074,20
7088400,80.51708,61.0361,36.2074,61.0361,36.2074,20
7092000,80.51708,61.0361,36.2074,61.0361,36.2074,20
7095600,80.51708,61.0361,36.2074,61.0361,36.2074,20
7099200,80.51708,61.0361,36.2074,61.0361,36.2074,20
7102800,161.03416,122.0722,72.4148,122.0722,72.4148,20
7106400,161.03416,122.0722,72.4148,122.0722,72.4148,20
7110000,483.10248,366.2166,217.2444,366.2166,217.2444,20
7113600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7117200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7120800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7124400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7128000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7131600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7135200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
7138800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
7142400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
7146000,805.1708,610.361,362.074,610.361,362.074,5
7149600,483.10248,366.2166,217.2444,366.2166,217.2444,20
7153200,483.10248,366.2166,217.2444,366.2166,217.2444,20
7156800,322.06832,244.1444,144.8296,244.1444,144.8296,20
7160400,322.06832,244.1444,144.8296,244.1444,144.8296,20
7164000,161.03416,122.0722,72.4148,122.0722,72.4148,20
7167600,80.51708,61.0361,36.2074,61.0361,36.2074,20
7171200,80.51708,61.0361,36.2074,61.0361,36.2074,20
7174800,80.51708,61.0361,36.2074,61.0361,36.2074,20
7178400,80.51708,61.0361,36.2074,61.0361,36.2074,20
7182000,80.51708,61.0361,36.2074,61.0361,36.2074,20
7185600,80.51708,61.0361,36.2074,61.0361,36.2074,20
7189200,80.51708,61.0361,36.2074,61.0361,36.2074,20
7192800,161.03416,122.0722,72.4148,122.0722,72.4148,20
7196400,161.03416,122.0722,72.4148,122.0722,72.4148,20
7200000,483.10248,366.2166,217.2444,366.2166,217.2444,20
7203600,483.10248,366.2166,217.2444,366.2166,217.2444,20
7207200,483.10248,366.2166,217.2444,366.2166,217.2444,20
7210800,483.10248,366.2166,217.2444,366.2166,217.2444,20
7214400,241.55124,183.1083,108.6222,183.1083,108.6222,20
7218000,241.55124,183.1083,108.6222,183.1083,108.6222,20
7221600,241.55124,183.1083,108.6222,183.1083,108.6222,5
7225200,241.55124,183.1083,108.6222,183.1083,108.6222,5
7228800,241.55124,183.1083,108.6222,183.1083,108.6222,5
7232400,80.51708,61.0361,36.2074,61.0361,36.2074,5
7236000,80.51708,61.0361,36.2074,61.0361,36.2074,20
7239600,80.51708,61.0361,36.2074,61.0361,36.2074,20
7243200,80.51708,61.0361,36.2074,61.0361,36.2074,20
7246800,80.51708,61.0361,36.2074,61.0361,36.2074,20
7250400,80.51708,61.0361,36.2074,61.0361,36.2074,20
7254000,80.51708,61.0361,36.2074,61.0361,36.2074,20
7257600,80.51708,61.0361,36.2074,61.0361,36.2074,20
7261200,80.51708,61.0361,36.2074,61.0361,36.2074,20
7264800,80.51708,61.0361,36.2074,61.0361,36.2074,20
7268400,80.51708,61.0361,36.2074,61.0361,36.2074,20
7272000,80.51708,61.0361,36.2074,61.0361,36.2074,20
7275600,80.51708,61.0361,36.2074,61.0361,36.2074,20
7279200,80.51708,61.0361,36.2074,61.0361,36.2074,20
7282800,80.51708,61.0361,36.2074,61.0361,36.2074,20
7286400,80.51708,61.0361,36.2074,61.0361,36.2074,20
7290000,80.51708,61.0361,36.2074,61.0361,36.2074,20
7293600,80.51708,61.0361,36.2074,61.0361,36.2074,20
7297200,80.51708,61.0361,36.2074,61.0361,36.2074,20
7300800,80.51708,61.0361,36.2074,61.0361,36.2074,20
7304400,80.51708,61.0361,36.2074,61.0361,36.2074,20
7308000,80.51708,61.0361,36.2074,61.0361,36.2074,5
7311600,80.51708,61.0361,36.2074,61.0361,36.2074,5
7315200,80.51708,61.0361,36.2074,61.0361,36.2074,5
7318800,80.51708,61.0361,36.2074,61.0361,36.2074,5
7322400,80.51708,61.0361,36.2074,61.0361,36.2074,20
7326000,80.51708,61.0361,36.2074,61.0361,36.2074,20
7329600,80.51708,61.0361,36.2074,61.0361,36.2074,20
7333200,80.51708,61.0361,36.2074,61.0361,36.2074,20
7336800,80.51708,61.0361,36.2074,61.0361,36.2074,20
7340400,80.51708,61.0361,36.2074,61.0361,36.2074,20
7344000,80.51708,61.0361,36.2074,61.0361,36.2074,20
7347600,80.51708,61.0361,36.2074,61.0361,36.2074,20
7351200,80.51708,61.0361,36.2074,61.0361,36.2074,20
7354800,80.51708,61.0361,36.2074,61.0361,36.2074,20
7358400,80.51708,61.0361,36.2074,61.0361,36.2074,20
7362000,161.03416,122.0722,72.4148,122.0722,72.4148,20
7365600,161.03416,122.0722,72.4148,122.0722,72.4148,20
7369200,483.10248,366.2166,217.2444,366.2166,217.2444,20
7372800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7376400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7380000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7383600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7387200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7390800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7394400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
7398000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
7401600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
7405200,805.1708,610.361,362.074,610.361,362.074,5
7408800,483.10248,366.2166,217.2444,366.2166,217.2444,20
7412400,483.10248,366.2166,217.2444,366.2166,217.2444,20
7416000,322.06832,244.1444,144.8296,244.1444,144.8296,20
7419600,322.06832,244.1444,144.8296,244.1444,144.8296,20
7423200,161.03416,122.0722,72.4148,122.0722,72.4148,20
7426800,80.51708,61.0361,36.2074,61.0361,36.2074,20
7430400,80.51708,61.0361,36.2074,61.0361,36.2074,20
7434000,80.51708,61.0361,36.2074,61.0361,36.2074,20
7437600,80.51708,61.0361,36.2074,61.0361,36.2074,20
7441200,80.51708,61.0361,36.2074,61.0361,36.2074,20
7444800,80.51708,61.0361,36.2074,61.0361,36.2074,20
7448400,161.03416,122.0722,72.4148,122.0722,72.4148,20
7452000,161.03416,122.0722,72.4148,122.0722,72.4148,20
7455600,483.10248,366.2166,217.2444,366.2166,217.2444,20
7459200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7462800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7466400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7470000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7473600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7477200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7480800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
7484400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
7488000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
7491600,805.1708,610.361,362.074,610.361,362.074,5
7495200,483.10248,366.2166,217.2444,366.2166,217.2444,20
7498800,483.10248,366.2166,217.2444,366.2166,217.2444,20
7502400,322.06832,244.1444,144.8296,244.1444,144.8296,20
7506000,322.06832,244.1444,144.8296,244.1444,144.8296,20
7509600,161.03416,122.0722,72.4148,122.0722,72.4148,20
7513200,80.51708,61.0361,36.2074,61.0361,36.2074,20
7516800,80.51708,61.0361,36.2074,61.0361,36.2074,20
7520400,80.51708,61.0361,36.2074,61.0361,36.2074,20
7524000,80.51708,61.0361,36.2074,61.0361,36.2074,20
7527600,80.51708,61.0361,36.2074,61.0361,36.2074,20
7531200,80.51708,61.0361,36.2074,61.0361,36.2074,20
7534800,161.03416,122.0722,72.4148,122.0722,72.4148,20
7538400,161.03416,122.0722,72.4148,122.0722,72.4148,20
7542000,483.10248,366.2166,217.2444,366.2166,217.2444,20
7545600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7549200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7552800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7556400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7560000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7563600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7567200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
7570800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
7574400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
7578000,805.1708,610.361,362.074,610.361,362.074,5
7581600,483.10248,366.2166,217.2444,366.2166,217.2444,20
7585200,483.10248,366.2166,217.2444,366.2166,217.2444,20
7588800,322.06832,244.1444,144.8296,244.1444,144.8296,20
7592400,322.06832,244.1444,144.8296,244.1444,144.8296,20
7596000,161.03416,122.0722,72.4148,122.0722,72.4148,20
7599600,80.51708,61.0361,36.2074,61.0361,36.2074,20
7603200,80.51708,61.0361,36.2074,61.0361,36.2074,20
7606800,80.51708,61.0361,36.2074,61.0361,36.2074,20
7610400,80.51708,61.0361,36.2074,61.0361,36.2074,20
7614000,80.51708,61.0361,36.2074,61.0361,36.2074,20
7617600,80.51708,61.0361,36.2074,61.0361,36.2074,20
7621200,161.03416,122.0722,72.4148,122.0722,72.4148,20
7624800,161.03416,122.0722,72.4148,122.0722,72.4148,20
7628400,483.10248,366.2166,217.2444,366.2166,217.2444,20
7632000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7635600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7639200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7642800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7646400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7650000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7653600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
7657200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
7660800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
7664400,805.1708,610.361,362.074,610.361,362.074,5
7668000,483.10248,366.2166,217.2444,366.2166,217.2444,20
7671600,483.10248,366.2166,217.2444,366.2166,217.2444,20
7675200,322.06832,244.1444,144.8296,244.1444,144.8296,20
7678800,322.06832,244.1444,144.8296,244.1444,144.8296,20
7682400,161.03416,122.0722,72.4148,122.0722,72.4148,20
7686000,80.51708,61.0361,36.2074,61.0361,36.2074,20
7689600,80.51708,61.0361,36.2074,61.0361,36.2074,20
7693200,80.51708,61.0361,36.2074,61.0361,36.2074,20
7696800,80.51708,61.0361,36.2074,61.0361,36.2074,20
7700400,80.51708,61.0361,36.2074,61.0361,36.2074,20
7704000,80.51708,61.0361,36.2074,61.0361,36.2074,20
7707600,161.03416,122.0722,72.4148,122.0722,72.4148,20
7711200,161.03416,122.0722,72.4148,122.0722,72.4148,20
7714800,483.10248,366.2166,217.2444,366.2166,217.2444,20
7718400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7722000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7725600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7729200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7732800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7736400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
7740000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
7743600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
7747200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
7750800,805.1708,610.361,362.074,610.361,362.074,5
7754400,483.10248,366.2166,217.2444,366.2166,217.2444,20
7758000,483.10248,366.2166,217.2444,366.2166,217.2444,20
7761600,322.06832,244.1444,144.8296,244.1444,144.8296,20
7765200,322.06832,244.1444,144.8296,244.1444,144.8296,20
7768800,161.03416,122.0722,72.4148,122.0722,72.4148,20
7772400,80.51708,61.0361,36.2074,61.0361,36.2074,20
7776000,80.51708,61.0361,36.2074,61.0361,36.2074,20
7779600,80.51708,61.0361,36.2074,61.0361,36.2074,20
7783200,80.51708,61.0361,36.2074,61.0361,36.2074,20
7786800,80.51708,61.0361,36.2074,61.0361,36.2074,20
7790400,80.51708,61.0361,36.2074,61.0361,36.2074,20
7794000,80.51708,61.0361,36.2074,61.0361,36.2074,20
7797600,161.03416,122.0722,72.4148,122.0722,72.4148,20
7801200,161.03416,122.0722,72.4148,122.0722,72.4148,20
7804800,483.10248,366.2166,217.2444,366.2166,217.2444,20
7808400,483.10248,366.2166,217.2444,366.2166,217.2444,20
7812000,483.10248,366.2166,217.2444,366.2166,217.2444,20
7815600,483.10248,366.2166,217.2444,366.2166,217.2444,20
7819200,241.55124,183.1083,108.6222,183.1083,108.6222,20
7822800,241.55124,183.1083,108.6222,183.1083,108.6222,20
7826400,241.55124,183.1083,108.6222,183.1083,108.6222,5
7830000,241.55124,183.1083,108.6222,183.1083,108.6222,5
7833600,241.55124,183.1083,108.6222,183.1083,108.6222,5
7837200,80.51708,61.0361,36.2074,61.0361,36.2074,5
7840800,80.51708,61.0361,36.2074,61.0361,36.2074,20
7844400,80.51708,61.0361,36.2074,61.0361,36.2074,20
7848000,80.51708,61.0361,36.2074,61.0361,36.2074,20
7851600,80.51708,61.0361,36.2074,61.0361,36.2074,20
7855200,80.51708,61.0361,36.2074,61.0361,36.2074,20
7858800,80.51708,61.0361,36.2074,61.0361,36.2074,20
7862400,80.51708,61.0361,36.2074,61.0361,36.2074,20
7866000,80.51708,61.0361,36.2074,61.0361,36.2074,20
7869600,80.51708,61.0361,36.2074,61.0361,36.2074,20
7873200,80.51708,61.0361,36.2074,61.0361,36.2074,20
7876800,80.51708,61.0361,36.2074,61.0361,36.2074,20
7880400,80.51708,61.0361,36.2074,61.0361,36.2074,20
7884000,80.51708,61.0361,36.2074,61.0361,36.2074,20
7887600,80.51708,61.0361,36.2074,61.0361,36.2074,20
